date,Bottom Temperature (oC) 
2022-03-06,2.98
2022-03-07,2.99
2022-03-08,3.10
2022-03-09,2.99
2022-03-10,2.76
2022-03-11,2.74
2022-03-12,2.83
2022-03-13,3.12
2022-03-14,3.02
2022-03-15,2.90
2022-03-16,2.87
2022-03-17,2.89
2022-03-18,3.01
2022-03-19,3.04
2022-03-20,3.06
2022-03-21,3.20
2022-03-22,3.23
2022-03-23,3.06
2022-03-24,2.73
2022-03-25,2.69
2022-03-26,2.88
2022-03-27,3.04
2022-03-28,3.17
2022-03-29,3.27
2022-03-30,3.26
2022-03-31,3.08
2022-04-01,2.89
2022-04-02,2.91
2022-04-03,2.87
2022-04-04,2.63
2022-04-05,2.51
2022-04-06,2.45
2022-04-07,2.46
2022-04-08,2.47
2022-04-09,2.57
2022-04-10,2.73
2022-04-11,2.90
2022-04-12,2.93
2022-04-13,2.98
2022-04-14,3.00
2022-04-15,3.01
2022-04-16,3.06
2022-04-17,3.13
2022-04-18,3.20
2022-04-19,3.11
2022-04-20,3.16
2022-04-21,3.26
2022-04-22,3.32
2022-04-23,3.35
2022-04-24,3.25
2022-04-25,3.12
2022-04-26,3.16
2022-04-27,3.23
2022-04-28,3.30
2022-04-29,3.38
2022-04-30,3.45
2022-05-01,3.49
2022-05-02,3.47
2022-05-03,3.44
2022-05-04,3.47
2022-05-05,3.53
2022-05-06,3.57
2022-05-07,3.59
2022-05-08,3.57
2022-05-09,3.56
2022-05-10,3.55
2022-05-11,3.54
2022-05-12,3.56
2022-05-13,3.57
2022-05-14,3.56
2022-05-15,3.56
2022-05-16,3.56
2022-05-17,3.64
2022-05-18,3.74
2022-05-19,3.82
2022-05-20,3.82
2022-05-21,3.84
2022-05-22,3.87
2022-05-23,3.89
2022-05-24,3.87
2022-05-25,3.86
2022-05-26,3.87
2022-05-27,3.90
2022-05-28,3.95
2022-05-29,4.02
2022-05-30,4.06
2022-05-31,4.05
2022-06-01,3.97
2022-06-02,3.91
2022-06-03,3.95
2022-06-04,4.06
2022-06-05,4.20
2022-06-06,4.29
2022-06-07,4.37
2022-06-08,4.41
2022-06-09,4.39
2022-06-10,4.38
2022-06-11,4.40
2022-06-12,4.40
2022-06-13,4.38
2022-06-14,4.38
2022-06-15,4.42
2022-06-16,4.47
2022-06-17,4.50
2022-06-18,4.51
2022-06-19,4.56
2022-06-20,4.60
2022-06-21,4.58
2022-06-22,4.53
2022-06-23,4.49
2022-06-24,4.49
2022-06-25,4.50
2022-06-26,4.52
2022-06-27,4.50
2022-06-28,4.47
2022-06-29,4.45
2022-06-30,4.43
2022-07-01,4.44
2022-07-02,4.47
2022-07-03,4.51
2022-07-04,4.56
2022-07-05,4.60
2022-07-06,4.62
2022-07-07,4.62
2022-07-08,4.57
2022-07-09,4.55
2022-07-10,4.59
2022-07-11,4.59
2022-07-12,4.60
2022-07-13,4.66
2022-07-14,4.73
2022-07-15,4.79
2022-07-16,4.83
2022-07-17,4.86
2022-07-18,4.86
2022-07-19,4.86
2022-07-20,4.89
2022-07-21,4.93
2022-07-22,4.93
2022-07-23,4.97
2022-07-24,5.07
2022-07-25,5.08
2022-07-26,5.06
2022-07-27,5.06
2022-07-28,5.07
2022-07-29,5.07
2022-07-30,5.10
2022-07-31,5.13
2022-08-01,5.17
2022-08-02,5.19
2022-08-03,5.23
2022-08-04,5.26
2022-08-05,5.25
2022-08-06,5.25
2022-08-07,5.23
2022-08-08,5.23
2022-08-09,5.23
2022-08-10,5.24
2022-08-11,5.29
2022-08-12,5.31
2022-08-13,5.31
2022-08-14,5.31
2022-08-15,5.32
2022-08-16,5.32
2022-08-17,5.30
2022-08-18,5.32
2022-08-19,5.34
2022-08-20,5.37
2022-08-21,5.33
2022-08-22,5.30
2022-08-23,5.33
2022-08-24,5.33
2022-08-25,5.34
2022-08-26,5.34
2022-08-27,5.36
2022-08-28,5.39
2022-08-29,5.39
2022-08-30,5.40
2022-08-31,5.41
2022-09-01,5.41
2022-09-02,5.41
2022-09-03,5.39
2022-09-04,5.36
2022-09-05,5.36
2022-09-06,5.36
2022-09-07,5.36
2022-09-08,5.38
2022-09-09,5.39
2022-09-10,5.39
2022-09-11,5.41
2022-09-12,5.49
2022-09-13,5.49
2022-09-14,5.47
2022-09-15,5.44
2022-09-16,5.41
2022-09-17,5.38
2022-09-18,5.59
2022-09-19,6.19
2022-09-20,6.15
2022-09-21,5.89
2022-09-22,5.55
2022-09-23,5.59
2022-09-24,5.80
2022-09-25,5.59
2022-09-26,5.93
2022-09-27,6.16
2022-09-28,6.45
2022-09-29,6.60
2022-09-30,6.62
2022-10-01,6.50
2022-10-02,6.39
2022-10-03,6.34
2022-10-04,6.37
2022-10-05,6.45
2022-10-06,6.54
2022-10-07,6.60
2022-10-08,6.67
2022-10-09,6.68
2022-10-10,6.64
2022-10-11,6.59
2022-10-12,6.49
2022-10-13,6.36
2022-10-14,6.26
2022-10-15,6.31
2022-10-16,6.38
2022-10-17,6.45
2022-10-18,6.55
2022-10-19,6.56
2022-10-20,6.46
2022-10-21,6.43
2022-10-22,6.41
2022-10-23,6.36
2022-10-24,6.34
2022-10-25,6.36
2022-10-26,6.40
2022-10-27,6.43
2022-10-28,6.53
2022-10-29,6.56
2022-10-30,6.58
2022-10-31,6.66
2022-11-01,6.67
2022-11-02,6.69
2022-11-03,6.84
2022-11-04,6.68
2022-11-05,6.52
2022-11-06,6.42
2022-11-07,6.27
2022-11-08,6.15
2022-11-09,6.51
2022-11-10,6.88
2022-11-11,6.96
2022-11-12,6.89
2022-11-13,6.78
2022-11-14,6.70
2022-11-15,6.59
2022-11-16,6.67
2022-11-17,6.52
2022-11-18,6.43
2022-11-19,6.55
2022-11-20,6.60
2022-11-21,6.58
2022-11-22,6.73
2022-11-23,6.56
2022-11-24,6.47
2022-11-25,6.55
2022-11-26,6.43
2022-11-27,6.42
2022-11-28,6.36
2022-11-29,6.44
2022-11-30,6.56
2022-12-01,6.50
2022-12-02,6.41
2022-12-03,6.38
2022-12-04,6.29
2022-12-05,6.21
2022-12-06,6.15
2022-12-07,6.11
2022-12-08,6.06
2022-12-09,6.11
2022-12-10,6.20
2022-12-11,6.12
2022-12-12,6.06
2022-12-13,6.09
2022-12-14,6.06
2022-12-15,6.05
2022-12-16,6.03
2022-12-17,5.99
2022-12-18,5.96
2022-12-19,5.96
2022-12-20,5.95
2022-12-21,5.91
2022-12-22,5.89
2022-12-23,5.87
2022-12-24,5.88
2022-12-25,5.88
2022-12-26,5.90
2022-12-27,5.85
2022-12-28,5.75
2022-12-29,5.71
2022-12-30,5.68
2022-12-31,5.65
2023-01-01,5.63
2023-01-02,5.53
2023-01-03,5.39
2023-01-04,5.29
2023-01-05,5.19
2023-01-06,5.14
2023-01-07,5.09
2023-01-08,5.04
2023-01-09,4.97
2023-01-10,4.92
2023-01-11,4.86
2023-01-12,4.76
2023-01-13,4.62
2023-01-14,4.63
2023-01-15,4.64
2023-01-16,4.64
2023-01-17,4.71
2023-01-18,4.76
2023-01-19,4.79
2023-01-20,4.76
2023-01-21,4.75
2023-01-22,4.68
2023-01-23,4.65
2023-01-24,4.67
2023-01-25,4.52
2023-01-26,4.36
2023-01-27,4.38
2023-01-28,4.37
2023-01-29,4.33
2023-01-30,4.29
2023-01-31,4.30
2023-02-01,4.30
2023-02-02,4.27
2023-02-03,4.25
2023-02-04,4.18
2023-02-05,3.69
2023-02-06,3.41
2023-02-07,3.26
2023-02-08,3.23
2023-02-09,3.30
2023-02-10,3.22
2023-02-11,3.34
2023-02-12,3.36
2023-02-13,3.43
2023-02-14,3.49
2023-02-15,3.50
2023-02-16,3.64
2023-02-17,3.72
2023-02-18,3.81
2023-02-19,3.83
2023-02-20,3.82
2023-02-21,3.91
2023-02-22,3.95
2023-02-23,3.89
2023-02-24,3.80
2023-02-25,3.72
2023-02-26,3.61
2023-02-27,3.56
2023-02-28,3.49
2023-03-01,3.45
2023-03-02,3.45
2023-03-03,3.46
2023-03-04,3.31
2023-03-05,3.18
2023-03-06,3.09
2023-03-07,3.04
2023-03-08,3.00
2023-03-09,2.99
2023-03-10,2.99
2023-03-11,2.98
2023-03-12,2.96
2023-03-13,2.97
2023-03-14,3.07
2023-03-15,3.21
2023-03-16,3.57
2023-03-17,3.68
2023-03-18,3.67
2023-03-19,3.70
2023-03-20,3.73
2023-03-21,3.49
2023-03-22,3.28
2023-03-23,3.12
2023-03-24,3.09
2023-03-25,3.13
2023-03-26,3.12
2023-03-27,3.13
2023-03-28,3.15
2023-03-29,3.20
2023-03-30,3.23
2023-03-31,3.28
2023-04-01,3.30
2023-04-02,3.38
2023-04-03,3.31
2023-04-04,3.00
2023-04-05,2.78
2023-04-06,2.60
2023-04-07,2.63
2023-04-08,2.67
2023-04-09,2.57
2023-04-10,2.52
2023-04-11,2.55
2023-04-12,2.61
2023-04-13,2.72
2023-04-14,2.79
2023-04-15,2.81
2023-04-16,2.86
2023-04-17,2.93
2023-04-18,3.03
2023-04-19,3.17
2023-04-20,3.30
2023-04-21,3.34
2023-04-22,3.34
2023-04-23,3.38
2023-04-24,3.44
2023-04-25,3.49
2023-04-26,3.53
2023-04-27,3.56
2023-04-28,3.59
2023-04-29,3.61
2023-04-30,3.61
2023-05-01,3.62
2023-05-02,3.63
2023-05-03,3.66
2023-05-04,3.71
2023-05-05,3.74
2023-05-06,3.74
2023-05-07,3.79
2023-05-08,3.87
2023-05-09,3.89
2023-05-10,3.77
2023-05-11,3.70
2023-05-12,3.70
2023-05-13,3.73
2023-05-14,3.76
2023-05-15,3.69
2023-05-16,3.58
2023-05-17,3.51
2023-05-18,3.49
2023-05-19,3.43
2023-05-20,3.39
2023-05-21,3.42
2023-05-22,3.50
2023-05-23,3.50
2023-05-24,3.54
2023-05-25,3.55
2023-05-26,3.59
2023-05-27,3.67
2023-05-28,3.68
2023-05-29,3.62
2023-05-30,3.59
2023-05-31,3.55
2023-06-01,3.55
2023-06-02,3.59
2023-06-03,3.64
2023-06-04,3.70
2023-06-05,3.77
2023-06-06,3.82
2023-06-07,3.87
2023-06-08,3.93
2023-06-09,3.98
2023-06-10,3.99
2023-06-11,3.99
2023-06-12,3.99
2023-06-13,4.00
2023-06-14,4.00
2023-06-15,4.02
2023-06-16,4.00
2023-06-17,4.02
2023-06-18,4.05
2023-06-19,4.08
2023-06-20,4.11
2023-06-21,4.21
2023-06-22,4.28
2023-06-23,4.29
2023-06-24,4.32
2023-06-25,4.32
2023-06-26,4.31
2023-06-27,4.31
2023-06-28,4.28
2023-06-29,4.31
2023-06-30,4.37
2023-07-01,4.38
2023-07-02,4.36
2023-07-03,4.33
2023-07-04,4.30
2023-07-05,4.28
2023-07-06,4.27
2023-07-07,4.25
2023-07-08,4.22
2023-07-09,4.23
2023-07-10,4.27
2023-07-11,4.29
2023-07-12,4.27
2023-07-13,4.25
2023-07-14,4.28
2023-07-15,4.32
2023-07-16,4.32
2023-07-17,4.33
2023-07-18,4.34
2023-07-19,4.34
2023-07-20,4.36
2023-07-21,4.36
2023-07-22,4.36
2023-07-23,4.36
2023-07-24,4.37
2023-07-25,4.39
2023-07-26,4.38
2023-07-27,4.34
2023-07-28,4.33
2023-07-29,4.33
2023-07-30,4.34
2023-07-31,4.35
2023-08-01,4.35
2023-08-02,4.31
2023-08-03,4.31
2023-08-04,4.31
2023-08-05,4.31
2023-08-06,4.31
2023-08-07,4.33
2023-08-08,4.38
2023-08-09,4.40
2023-08-10,4.37
2023-08-11,4.37
2023-08-12,4.44
2023-08-13,4.44
2023-08-14,4.42
2023-08-15,4.46
2023-08-16,4.55
2023-08-17,4.59
2023-08-18,4.59
2023-08-19,4.57
2023-08-20,4.55
2023-08-21,4.57
2023-08-22,4.55
2023-08-23,4.52
2023-08-24,4.49
2023-08-25,4.51
2023-08-26,4.56
2023-08-27,4.56
2023-08-28,4.52
2023-08-29,4.51
2023-08-30,4.48
2023-08-31,4.45
2023-09-01,4.45
2023-09-02,4.51
2023-09-03,4.47
2023-09-04,4.48
2023-09-05,4.53
2023-09-06,4.55
2023-09-07,4.52
2023-09-08,4.54
2023-09-09,4.57
2023-09-10,4.57
2023-09-11,4.55
2023-09-12,4.56
2023-09-13,4.56
2023-09-14,4.58
2023-09-15,4.58
2023-09-16,4.57
2023-09-17,4.57
2023-09-18,4.51
2023-09-19,4.54
2023-09-20,4.52
2023-09-21,4.51
2023-09-22,4.62
2023-09-23,4.75
2023-09-24,4.83
2023-09-25,4.93
2023-09-26,4.99
2023-09-27,5.05
2023-09-28,5.07
2023-09-29,5.04
2023-09-30,4.99
2023-10-01,4.93
2023-10-02,4.86
2023-10-03,4.82
2023-10-04,4.77
2023-10-05,4.78
2023-10-06,4.80
2023-10-07,4.84
2023-10-08,4.85
2023-10-09,4.86
2023-10-10,4.77
2023-10-11,4.82
2023-10-12,4.84
2023-10-13,4.83
2023-10-14,4.84
2023-10-15,4.87
2023-10-16,4.88
2023-10-17,4.94
2023-10-18,5.12
2023-10-19,5.30
2023-10-20,5.20
2023-10-21,5.04
2023-10-22,4.97
2023-10-23,4.95
2023-10-24,5.10
2023-10-25,5.08
2023-10-26,5.17
2023-10-27,5.21
2023-10-28,5.14
2023-10-29,5.02
2023-10-30,5.05
2023-10-31,5.08
2023-11-01,5.09
2023-11-02,5.37
2023-11-03,5.61
2023-11-04,5.72
2023-11-05,5.54
2023-11-06,5.35
2023-11-07,5.60
2023-11-08,5.55
2023-11-09,5.31
2023-11-10,5.40
2023-11-11,5.42
2023-11-12,5.23
2023-11-13,5.29
2023-11-14,5.28
2023-11-15,5.32
2023-11-16,5.26
2023-11-17,5.23
2023-11-18,5.28
2023-11-19,5.26
2023-11-20,5.16
2023-11-21,5.19
2023-11-22,5.24
2023-11-23,5.38
2023-11-24,5.43
2023-11-25,5.40
2023-11-26,5.53
2023-11-27,5.49
2023-11-28,5.39
2023-11-29,5.24
2023-11-30,5.14
2023-12-01,5.30
2023-12-02,5.29
2023-12-03,5.35
2023-12-04,5.38
2023-12-05,5.40
2023-12-06,5.43
2023-12-07,5.35
2023-12-08,5.16
2023-12-09,5.02
2023-12-10,5.00
2023-12-11,5.00
2023-12-12,4.99
2023-12-13,5.00
2023-12-14,5.06
2023-12-15,5.15
2023-12-16,5.17
2023-12-17,5.07
2023-12-18,4.95
2023-12-19,4.91
2023-12-20,4.96
2023-12-21,5.01
2023-12-22,5.03
2023-12-23,4.88
2023-12-24,4.77
2023-12-25,4.74
2023-12-26,4.75
2023-12-27,4.74
2023-12-28,4.68
2023-12-29,4.65
2023-12-30,4.69
2023-12-31,4.72
