"Date","66 m","78 m","92 m","110 m","131 m","156 m","186 m","266 m","380 m"
2000-08-24,2.89,3.19,3.04,3.72,4.37,5.06,6.35,6.75,4.99
2000-08-25,2.89,3.2,3.01,3.7,4.39,5.09,6.34,6.71,4.97
2000-08-26,2.91,3.18,2.99,3.69,4.39,5.1,6.3,6.66,4.96
2000-08-27,2.85,3.14,2.98,3.68,4.37,5.07,6.22,6.62,4.95
2000-08-28,2.82,3.13,2.96,3.67,4.36,5.05,6.14,6.58,4.93
2000-08-29,2.81,3.13,2.94,3.68,4.37,5.06,6.09,6.56,4.92
2000-08-30,2.78,3.12,2.93,3.68,4.36,5.06,6.04,6.55,4.91
2000-08-31,2.83,3.14,2.9,3.66,4.35,5.06,6.03,6.54,4.9
2000-09-01,2.85,3.14,2.87,3.63,4.34,5.05,6.02,6.54,4.91
2000-09-02,2.84,3.13,2.86,3.62,4.32,5.03,5.99,6.53,4.92
2000-09-03,2.74,3.09,2.86,3.64,4.31,5.03,5.96,6.55,4.93
2000-09-04,2.81,3.1,2.83,3.6,4.33,5.03,5.96,6.54,4.94
2000-09-05,2.79,3.1,2.8,3.58,4.31,5.02,5.97,6.55,4.95
2000-09-06,2.76,3,2.82,3.57,4.33,4.97,5.91,6.53,4.96
2000-09-07,2.74,3.05,2.84,3.6,4.3,4.95,5.84,6.53,4.96
2000-09-08,2.74,3.03,2.84,3.59,4.32,4.95,5.8,6.52,4.96
2000-09-09,2.74,3.01,2.81,3.57,4.3,4.94,5.78,6.5,4.97
2000-09-10,2.72,2.97,2.81,3.57,4.29,4.93,5.75,6.49,4.98
2000-09-11,2.72,2.99,2.82,3.6,4.28,4.94,5.78,6.5,4.95
2000-09-12,2.71,2.96,2.81,3.56,4.29,4.93,5.77,6.49,4.94
2000-09-13,2.72,2.96,2.81,3.54,4.25,4.94,5.79,6.5,4.94
2000-09-14,2.71,2.92,2.83,3.52,4.23,4.93,5.79,6.49,4.93
2000-09-15,2.73,2.94,2.83,3.55,4.22,4.93,5.81,6.5,4.92
2000-09-16,2.73,2.94,2.83,3.57,4.24,4.95,5.84,6.5,4.9
2000-09-17,2.77,2.97,2.83,3.56,4.27,4.98,5.95,6.51,4.88
2000-09-18,2.78,2.92,2.88,3.55,4.31,5.01,6.06,6.49,4.88
2000-09-19,2.79,2.91,2.91,3.6,4.29,5.01,6.06,6.49,4.89
2000-09-20,2.77,2.91,2.9,3.63,4.3,5.01,6.06,6.5,4.88
2000-09-21,2.75,2.92,2.89,3.63,4.31,5,6.04,6.51,4.88
2000-09-22,2.76,2.94,2.88,3.62,4.35,5.03,6.12,6.53,4.88
2000-09-23,2.74,2.91,2.86,3.58,4.35,5.02,6.12,6.53,4.89
2000-09-24,2.75,2.93,2.85,3.6,4.33,5,6.11,6.53,4.9
2000-09-25,2.78,2.97,2.83,3.59,4.34,5.02,6.14,6.55,4.89
2000-09-26,2.8,2.96,2.82,3.57,4.35,5.01,6.14,6.55,4.9
2000-09-27,2.86,3.03,2.82,3.58,4.34,5.03,6.19,6.58,4.9
2000-09-28,2.92,3.13,2.82,3.57,4.41,5.06,6.31,6.6,4.91
2000-09-29,2.95,3.13,2.84,3.57,4.43,5.07,6.39,6.62,4.93
2000-09-30,3,3.17,2.86,3.59,4.46,5.12,6.51,6.64,4.95
2000-10-01,3,3.14,2.87,3.59,4.43,5.11,6.52,6.67,4.96
2000-10-02,3.01,3.15,2.87,3.61,4.44,5.14,6.58,6.68,4.98
2000-10-03,3.02,3.14,2.88,3.61,4.47,5.15,6.63,6.7,5
2000-10-04,3.07,3.19,2.88,3.64,4.48,5.17,6.68,6.71,5.02
2000-10-05,3.05,3.13,2.87,3.61,4.5,5.14,6.66,6.73,5.04
2000-10-06,3.05,3.18,2.84,3.6,4.43,5.09,6.61,6.75,5.08
2000-10-07,3.09,3.23,2.83,3.6,4.44,5.09,6.61,6.76,5.1
2000-10-08,3.14,3.29,2.8,3.56,4.51,5.12,6.67,6.76,5.11
2000-10-09,3.2,3.35,2.81,3.58,4.59,5.21,6.79,6.74,5.14
2000-10-10,3.17,3.29,2.81,3.59,4.59,5.23,6.82,6.74,5.16
2000-10-11,3.21,3.37,2.85,3.59,4.65,5.35,6.9,6.75,5.18
2000-10-12,3.19,3.29,2.89,3.59,4.61,5.36,6.88,6.75,5.2
2000-10-13,3.05,3.11,2.88,3.58,4.52,5.22,6.8,6.73,5.2
2000-10-14,3.04,3.15,2.83,3.6,4.47,5.15,6.75,6.72,5.19
2000-10-15,3.04,3.16,2.79,3.58,4.45,5.13,6.71,6.73,5.17
2000-10-16,3,3.11,2.74,3.51,4.41,5.09,6.65,6.75,5.15
2000-10-17,3.04,3.2,2.68,3.5,4.35,5.08,6.65,6.76,5.15
2000-10-18,3.1,3.26,2.64,3.45,4.35,5.07,6.66,6.77,5.14
2000-10-19,3.16,3.3,2.62,3.41,4.33,5.06,6.68,6.78,5.16
2000-10-20,3.34,3.46,2.68,3.45,4.44,5.14,6.74,6.76,5.16
2000-10-21,3.1,3.05,2.76,3.46,4.44,5.09,6.71,6.7,5.18
2000-10-22,3.18,3.17,2.72,3.5,4.38,5.07,6.69,6.72,5.2
2000-10-23,3.2,3.16,2.72,3.5,4.36,5.05,6.71,6.72,5.21
2000-10-24,3.3,3.32,2.71,3.52,4.41,5.09,6.76,6.78,5.24
2000-10-25,3.28,3.23,2.71,3.46,4.34,5.04,6.73,6.82,5.25
2000-10-26,3.27,3.28,2.7,3.45,4.31,5.01,6.73,6.85,5.28
2000-10-27,3.35,3.37,2.68,3.45,4.3,5.03,6.74,6.86,5.29
2000-10-28,3.41,3.44,2.65,3.44,4.34,5.05,6.76,6.87,5.31
2000-10-29,3.35,3.36,2.66,3.44,4.37,5.07,6.78,6.84,5.32
2000-10-30,3.57,3.62,2.76,3.53,4.61,5.31,6.89,6.81,5.37
2000-10-31,3.45,3.42,2.82,3.54,4.59,5.32,6.88,6.79,5.4
2000-11-01,3.48,3.53,2.81,3.59,4.59,5.38,6.89,6.78,5.43
2000-11-02,3.58,3.7,2.83,3.66,4.76,5.58,6.97,6.76,5.45
2000-11-03,3.56,3.65,2.87,3.7,4.85,5.72,7.03,6.73,5.46
2000-11-04,3.42,3.61,2.88,3.75,4.89,5.8,7.05,6.68,5.47
2000-11-05,3.39,3.68,2.88,3.81,4.97,5.88,7.07,6.63,5.47
2000-11-06,3.38,3.7,2.89,3.86,5.06,5.97,7.1,6.6,5.47
2000-11-07,3.23,3.52,2.9,3.86,5.05,5.98,7.09,6.6,5.47
2000-11-08,3.18,3.53,2.91,3.95,5.07,5.98,7.11,6.58,5.48
2000-11-09,3.2,3.59,2.92,4.07,5.24,6.02,7.12,6.54,5.47
2000-11-10,3.18,3.62,2.93,4.12,5.29,6.04,7.14,6.53,5.45
2000-11-11,3.18,3.64,2.92,4.15,5.31,6.04,7.14,6.49,5.44
2000-11-12,3.17,3.62,2.93,4.17,5.32,6.05,7.14,6.42,5.43
2000-11-13,3.16,3.57,2.94,4.17,5.3,6.04,7.11,6.34,5.42
2000-11-14,3.17,3.55,2.89,4.18,5.31,6.03,7.01,6.24,5.39
2000-11-15,3.21,3.61,2.84,4.15,5.31,6,6.89,6.2,5.36
2000-11-16,3.24,3.6,2.79,4.08,5.22,5.93,6.89,6.18,5.37
2000-11-17,3.25,3.5,2.86,4.04,5.15,5.87,6.86,6.17,5.4
2000-11-18,3.1,3.37,2.86,4.02,5.07,5.82,6.93,6.15,5.43
2000-11-19,3.06,3.38,2.78,3.99,5.03,5.77,6.9,6.14,5.45
2000-11-20,3.05,3.42,2.81,3.99,4.97,5.74,6.68,6.11,5.46
2000-11-21,3.08,3.46,2.74,3.94,4.89,5.61,6.48,6.13,5.44
2000-11-22,3.27,3.56,2.71,3.86,4.79,5.39,6.35,6.11,5.42
2000-11-23,3.29,3.45,2.77,3.78,4.7,5.25,6.24,6.09,5.41
2000-11-24,3.1,3.28,2.81,3.78,4.65,5.23,6.2,6.09,5.38
2000-11-25,2.92,3.18,2.77,3.81,4.65,5.22,6.19,6.1,5.36
2000-11-26,2.8,3.05,2.73,3.8,4.66,5.2,6.15,6.1,5.35
2000-11-27,2.72,2.99,2.67,3.76,4.62,5.17,6.15,6.11,5.36
2000-11-28,2.66,2.94,2.64,3.75,4.6,5.15,6.15,6.12,5.37
2000-11-29,2.71,2.99,2.68,3.78,4.66,5.18,6.07,6.11,5.37
2000-11-30,2.69,2.92,2.68,3.79,4.65,5.23,6.09,6.11,5.37
2000-12-01,2.63,2.81,2.69,3.82,4.65,5.26,6.13,6.12,5.39
2000-12-02,2.84,3.29,2.68,3.93,4.88,5.38,6.16,6.12,5.36
2000-12-03,3.1,3.58,2.64,3.76,4.88,5.42,6.2,6.13,5.38
2000-12-04,3.15,3.53,2.54,3.68,4.8,5.43,6.2,6.15,5.42
2000-12-05,3.1,3.48,2.44,3.62,4.7,5.36,6.2,6.18,5.45
2000-12-06,3.07,3.49,2.43,3.62,4.64,5.32,6.18,6.21,5.47
2000-12-07,3.08,3.56,2.37,3.55,4.57,5.28,6.15,6.23,5.48
2000-12-08,3.03,3.48,2.34,3.5,4.49,5.21,6.11,6.23,5.5
2000-12-09,3.06,3.41,2.31,3.47,4.46,5.13,6,6.2,5.52
2000-12-10,3.04,3.41,2.29,3.45,4.44,5.07,5.84,6.17,5.52
2000-12-11,2.94,3.17,2.58,3.54,4.43,4.81,5.34,6.01,5.55
2000-12-12,2.8,3.1,2.7,3.6,4.12,4.62,5.17,6.04,5.55
2000-12-13,2.74,3.04,2.54,3.41,4.09,4.47,5.31,6.04,5.53
2000-12-14,2.63,2.81,2.48,3.25,4.01,4.38,5.33,6,5.54
2000-12-15,2.57,2.79,2.4,3.22,3.91,4.41,5.33,6.05,5.5
2000-12-16,2.65,2.74,2.44,3.2,3.96,4.41,5.45,6.09,5.47
2000-12-17,2.64,2.88,2.44,3.17,3.91,4.4,5.47,6.09,5.45
2000-12-18,2.64,2.88,2.43,3.13,3.93,4.44,5.5,6.13,5.41
2000-12-19,2.7,2.84,2.51,3.17,4,4.54,5.63,6.14,5.41
2000-12-20,2.56,2.8,2.54,3.21,4.01,4.53,5.59,6.22,5.43
2000-12-21,2.61,2.95,2.49,3.25,3.97,4.54,5.58,6.26,5.43
2000-12-22,2.54,2.8,2.54,3.25,4.01,4.49,5.58,6.29,5.47
2000-12-23,2.59,2.92,2.55,3.33,4.02,4.53,5.55,6.34,5.48
2000-12-24,2.67,2.9,2.54,3.32,4.1,4.59,5.76,6.38,5.49
2000-12-25,2.59,2.84,2.62,3.3,4.09,4.51,5.64,6.43,5.52
2000-12-26,2.65,3,2.65,3.33,4.05,4.5,5.57,6.47,5.52
2000-12-27,2.72,3.07,2.56,3.3,4.1,4.54,5.78,6.54,5.53
2000-12-28,2.69,2.95,2.54,3.25,4.08,4.58,5.93,6.62,5.52
2000-12-29,2.7,2.97,2.51,3.28,4.19,4.73,6.32,6.64,5.48
2000-12-30,2.78,3.02,2.55,3.31,4.44,5.04,6.93,6.62,5.44
2000-12-31,2.74,3.01,2.61,3.37,4.55,5.24,7.22,6.63,5.41
2001-01-01,2.77,3.08,2.65,3.46,4.7,5.53,7.37,6.62,5.4
2001-01-02,2.84,3.22,2.78,3.6,5.04,5.95,7.64,6.59,5.36
2001-01-03,2.77,3.19,2.8,3.7,5.1,6.11,7.67,6.55,5.36
2001-01-04,2.71,3.1,2.8,3.72,5.06,6.15,7.62,6.51,5.34
2001-01-05,2.69,3.12,2.78,3.78,5.08,6.19,7.59,6.47,5.33
2001-01-06,2.69,3.1,2.76,3.78,5.1,6.19,7.57,6.47,5.33
2001-01-07,2.69,3.09,2.77,3.8,5.05,6.11,7.54,6.39,5.34
2001-01-08,2.79,3.29,2.95,4.1,5.46,6.19,7.42,6.2,5.31
2001-01-09,3.07,3.57,3.17,4.28,5.7,6.33,7.44,6.19,5.31
2001-01-10,3.11,3.56,3.1,4.24,5.56,6.32,7.42,6.23,5.31
2001-01-11,3.08,3.53,3.07,4.27,5.51,6.36,7.33,6.28,5.31
2001-01-12,3,3.48,3.04,4.31,5.5,6.37,7.26,6.34,5.31
2001-01-13,2.89,3.42,3.01,4.36,5.54,6.39,7.21,6.38,5.3
2001-01-14,2.79,3.33,2.99,4.34,5.54,6.39,7.27,6.45,5.31
2001-01-15,2.72,3.23,2.97,4.29,5.49,6.38,7.4,6.49,5.31
2001-01-16,2.62,3.17,3.05,4.33,5.49,6.39,7.42,6.5,5.32
2001-01-17,2.55,3.11,3.09,4.4,5.54,6.39,7.34,6.49,5.31
2001-01-18,2.49,3.03,3.07,4.41,5.56,6.37,7.3,6.48,5.32
2001-01-19,2.45,3,3.06,4.41,5.54,6.35,7.27,6.45,5.31
2001-01-20,2.43,2.98,3.04,4.38,5.49,6.33,7.25,6.42,5.31
2001-01-21,2.45,2.95,3.01,4.33,5.47,6.3,7.23,6.39,5.31
2001-01-22,2.4,2.96,3.07,4.44,5.46,6.3,7.14,6.34,5.3
2001-01-23,2.44,3.02,3.05,4.42,5.52,6.22,7.05,6.33,5.29
2001-01-24,2.44,3.01,3.01,4.33,5.41,6.18,7.05,6.33,5.3
2001-01-25,2.43,2.97,2.97,4.25,5.34,6.12,6.99,6.33,5.31
2001-01-26,2.4,2.93,2.93,4.2,5.27,6.07,6.88,6.33,5.3
2001-01-27,2.38,2.9,2.87,4.11,5.2,6,6.76,6.32,5.3
2001-01-28,2.36,2.87,2.82,4.02,5.13,5.94,6.58,6.3,5.29
2001-01-29,2.28,2.79,2.79,3.96,5.04,5.92,6.49,6.32,5.27
2001-01-30,2.28,2.76,2.82,3.91,4.99,5.86,6.42,6.32,5.25
2001-01-31,2.28,2.78,2.81,3.86,4.9,5.8,6.32,6.31,5.24
2001-02-01,2.25,2.74,2.76,3.86,4.85,5.79,6.29,6.31,5.23
2001-02-02,2.2,2.66,2.7,3.81,4.84,5.77,6.27,6.32,5.21
2001-02-03,2.2,2.65,2.66,3.72,4.82,5.73,6.22,6.32,5.2
2001-02-04,2.19,2.61,2.63,3.68,4.76,5.71,6.2,6.34,5.2
2001-02-05,2.18,2.6,2.61,3.64,4.74,5.68,6.2,6.34,5.2
2001-02-06,2.18,2.61,2.58,3.62,4.71,5.65,6.18,6.35,5.19
2001-02-07,2.14,2.55,2.76,3.74,4.79,5.62,6.28,6.33,5.18
2001-02-08,2.31,2.93,2.96,3.86,4.86,5.47,6.37,6.26,5.17
2001-02-09,2.34,2.86,2.84,3.85,4.73,5.33,6.22,6.28,5.18
2001-02-10,2.27,2.7,2.73,3.81,4.68,5.29,6.1,6.33,5.18
2001-02-11,2.15,2.53,2.67,3.71,4.68,5.24,6.11,6.37,5.19
2001-02-12,2.16,2.68,2.66,3.63,4.57,5.1,6.04,6.32,5.18
2001-02-13,2.17,2.57,2.57,3.6,4.47,5.01,5.92,6.34,5.2
2001-02-14,2.18,2.6,2.59,3.52,4.38,4.88,5.78,6.35,5.19
2001-02-15,2.03,2.36,2.55,3.5,4.47,5.02,5.94,6.38,5.19
2001-02-16,1.93,2.27,2.5,3.44,4.59,5.05,6.22,6.36,5.17
2001-02-17,1.9,2.41,2.43,3.43,4.54,5.05,6.27,6.36,5.18
2001-02-18,1.9,2.34,2.41,3.41,4.5,5.08,6.32,6.39,5.18
2001-02-19,1.95,2.51,2.44,3.42,4.44,4.99,6.28,6.41,5.19
2001-02-20,1.92,2.42,2.44,3.43,4.36,4.98,6.25,6.48,5.21
2001-02-21,1.89,2.45,2.43,3.38,4.31,4.93,6.25,6.52,5.21
2001-02-22,1.78,2.26,2.4,3.37,4.32,4.98,6.32,6.56,5.23
2001-02-23,1.86,2.47,2.37,3.32,4.3,4.9,6.3,6.58,5.25
2001-02-24,1.74,2.28,2.5,3.38,4.32,4.98,6.4,6.63,5.27
2001-02-25,1.66,2.17,2.46,3.44,4.44,5.09,6.52,6.7,5.29
2001-02-26,1.68,2.25,2.68,3.43,4.33,5.05,6.62,6.86,5.33
2001-02-27,1.64,1.99,2.61,3.38,4.29,5.01,6.77,7.01,5.33
2001-02-28,1.5,1.85,2.47,3.28,4.27,4.85,6.81,7.05,5.35
2001-03-01,1.42,1.81,2.33,3.15,4.09,4.59,6.59,7.03,5.36
2001-03-02,1.4,1.78,2.28,3,3.88,4.4,6.28,6.98,5.36
2001-03-03,1.27,1.56,2.21,2.88,3.73,4.27,6.06,6.91,5.35
2001-03-04,1.14,1.4,2.12,2.75,3.6,4.14,5.87,6.84,5.33
2001-03-05,1,1.19,2.02,2.65,3.52,4.03,5.85,6.76,5.31
2001-03-06,0.98,1.06,1.88,2.52,3.45,3.81,5.71,6.7,5.3
2001-03-07,1,1.09,1.81,2.49,3.32,3.7,5.57,6.69,5.3
2001-03-08,0.95,1.01,1.88,2.5,3.27,3.55,5.16,6.68,5.33
2001-03-09,0.88,0.99,1.95,2.47,3.25,3.47,4.94,6.68,5.35
2001-03-10,0.79,0.9,1.84,2.39,3.25,3.48,4.96,6.67,5.37
2001-03-11,0.64,0.82,1.82,2.33,3.2,3.48,4.97,6.65,5.36
2001-03-12,0.56,0.83,1.68,2.25,3.21,3.53,5.06,6.61,5.35
2001-03-13,0.56,0.83,1.63,2.29,3.25,3.55,5.08,6.59,5.34
2001-03-14,0.6,0.86,1.73,2.39,3.29,3.59,5.09,6.59,5.34
2001-03-15,0.52,0.79,1.79,2.43,3.35,3.67,5.29,6.61,5.35
2001-03-16,0.58,0.83,1.76,2.46,3.42,3.75,5.61,6.62,5.36
2001-03-17,0.64,0.89,1.74,2.52,3.48,3.82,5.8,6.62,5.36
2001-03-18,0.73,0.95,1.81,2.61,3.48,3.83,5.8,6.63,5.36
2001-03-19,0.76,0.94,1.95,2.69,3.58,3.96,5.92,6.62,5.36
2001-03-20,0.74,0.95,2,2.76,3.72,4.15,6.1,6.59,5.35
2001-03-21,0.79,1.01,1.99,2.8,3.8,4.29,6.18,6.55,5.35
2001-03-22,0.85,1.06,2,2.79,3.81,4.34,6.17,6.52,5.35
2001-03-23,0.97,1.17,1.96,2.76,3.76,4.3,6.15,6.49,5.35
2001-03-24,1.01,1.23,2.08,2.79,3.81,4.39,6.14,6.47,5.33
2001-03-25,1,1.34,2.13,2.75,3.99,4.63,6.23,6.4,5.33
2001-03-26,1.05,1.41,2.17,2.81,3.95,4.72,6.31,6.37,5.33
2001-03-27,1.19,1.55,2.15,2.84,3.81,4.59,6.24,6.36,5.32
2001-03-28,1.18,1.5,2.14,2.87,3.75,4.51,6.16,6.38,5.31
2001-03-29,1.16,1.46,2.16,2.9,3.78,4.51,6.11,6.41,5.32
2001-03-30,1.15,1.44,2.16,2.93,3.82,4.5,6.07,6.44,5.33
2001-03-31,1.11,1.4,2.15,2.92,3.87,4.46,6.03,6.46,5.34
2001-04-01,1.05,1.42,2.22,3.01,4.05,4.51,6.05,6.45,5.33
2001-04-02,1.13,1.64,2.21,3.04,4.25,4.77,6.32,6.39,5.33
2001-04-03,1.2,1.71,2.22,3.1,4.29,4.98,6.47,6.31,5.32
2001-04-04,1.33,1.93,2.3,3.25,4.49,5.22,6.5,6.23,5.3
2001-04-05,1.56,2.1,2.28,3.27,4.49,5.28,6.44,6.21,5.31
2001-04-06,1.6,2.11,2.27,3.26,4.43,5.24,6.35,6.17,5.31
2001-04-07,1.59,2.09,2.28,3.29,4.4,5.18,6.28,6.13,5.32
2001-04-08,1.52,2.03,2.4,3.36,4.4,5.12,6.19,6.08,5.32
2001-04-09,1.44,1.94,2.55,3.4,4.36,5.04,6.07,6.04,5.32
2001-04-10,1.37,1.87,2.62,3.41,4.3,4.95,5.94,5.99,5.32
2001-04-11,1.33,1.83,2.61,3.39,4.23,4.86,5.81,5.94,5.32
2001-04-12,1.31,1.82,2.61,3.37,4.18,4.82,5.73,5.92,5.32
2001-04-13,1.32,1.83,2.63,3.36,4.13,4.78,5.66,5.89,5.31
2001-04-14,1.36,1.81,2.6,3.3,4.09,4.74,5.6,5.84,5.31
2001-04-15,1.3,1.85,2.7,3.3,4.16,4.72,5.55,5.82,5.29
2001-04-16,1.3,1.94,2.7,3.29,4.17,4.6,5.41,5.78,5.28
2001-04-17,1.37,1.96,2.63,3.3,4.11,4.61,5.43,5.75,5.27
2001-04-18,1.43,1.94,2.59,3.3,4.08,4.61,5.5,5.72,5.26
2001-04-19,1.4,1.88,2.62,3.3,4.08,4.59,5.47,5.69,5.26
2001-04-20,1.46,1.91,2.58,3.29,4.06,4.56,5.41,5.64,5.25
2001-04-21,1.47,1.88,2.61,3.31,4.03,4.54,5.36,5.62,5.24
2001-04-22,1.52,1.91,2.56,3.29,4,4.52,5.31,5.57,5.23
2001-04-23,1.44,1.84,2.57,3.26,3.96,4.47,5.24,5.54,5.23
2001-04-24,1.44,1.84,2.53,3.26,3.94,4.43,5.19,5.53,5.22
2001-04-25,1.41,1.83,2.51,3.23,3.89,4.38,5.17,5.53,5.21
2001-04-26,1.48,1.9,2.47,3.23,3.89,4.37,5.2,5.52,5.21
2001-04-27,1.45,1.87,2.44,3.2,3.86,4.35,5.23,5.55,5.21
2001-04-28,1.45,1.86,2.41,3.18,3.85,4.34,5.26,5.58,5.2
2001-04-29,1.44,1.88,2.38,3.17,3.87,4.32,5.26,5.62,5.2
2001-04-30,1.49,1.9,2.36,3.19,3.85,4.32,5.32,5.66,5.21
2001-05-01,1.51,1.92,2.3,3.16,3.83,4.29,5.32,5.68,5.21
2001-05-02,1.5,1.92,2.26,3.14,3.83,4.28,5.33,5.71,5.23
2001-05-03,1.48,1.92,2.24,3.12,3.83,4.27,5.33,5.75,5.23
2001-05-04,1.49,1.94,2.22,3.11,3.83,4.26,5.32,5.79,5.23
2001-05-05,1.51,1.95,2.22,3.12,3.83,4.26,5.3,5.82,5.23
2001-05-06,1.48,1.93,2.25,3.14,3.82,4.28,5.32,5.86,5.23
2001-05-07,1.52,1.95,2.23,3.11,3.81,4.24,5.29,5.85,5.23
2001-05-08,1.52,1.97,2.23,3.09,3.8,4.24,5.26,5.86,5.24
2001-05-09,1.52,1.97,2.2,3.06,3.79,4.23,5.26,5.87,5.24
2001-05-10,1.54,1.98,2.11,2.98,3.73,4.19,5.25,5.87,5.24
2001-05-11,1.55,1.97,2.01,2.89,3.64,4.13,5.22,5.88,5.24
2001-05-12,1.53,1.94,1.98,2.82,3.52,4.04,5.22,5.92,5.23
2001-05-13,1.52,1.9,1.97,2.77,3.41,3.93,5.17,5.94,5.23
2001-05-14,1.5,1.85,1.94,2.72,3.3,3.83,5.12,6.01,5.23
2001-05-15,1.45,1.75,1.89,2.67,3.2,3.74,5.07,6.11,5.22
2001-05-16,1.4,1.61,1.85,2.61,3.07,3.64,5.01,6.2,5.22
2001-05-17,1.35,1.5,1.82,2.56,2.99,3.57,4.93,6.24,5.22
2001-05-18,1.31,1.44,1.75,2.49,2.93,3.55,4.88,6.25,5.21
2001-05-19,1.27,1.41,1.67,2.42,2.93,3.55,4.84,6.21,5.22
2001-05-20,1.26,1.44,1.61,2.37,2.98,3.58,4.81,6.16,5.21
2001-05-21,1.27,1.51,1.58,2.36,3.07,3.58,4.77,6.08,5.21
2001-05-22,1.29,1.58,1.59,2.37,3.14,3.55,4.76,6.01,5.22
2001-05-23,1.33,1.61,1.58,2.37,3.19,3.54,4.84,5.96,5.22
2001-05-24,1.35,1.63,1.56,2.37,3.2,3.52,4.87,5.9,5.22
2001-05-25,1.39,1.66,1.55,2.38,3.2,3.51,4.89,5.86,5.22
2001-05-26,1.41,1.69,1.54,2.38,3.2,3.52,4.91,5.81,5.22
2001-05-27,1.45,1.7,1.53,2.36,3.2,3.55,4.94,5.77,5.21
2001-05-28,1.49,1.72,1.45,2.29,3.17,3.53,4.91,5.72,5.2
2001-05-29,1.48,1.72,1.37,2.23,3.11,3.49,4.85,5.68,5.18
2001-05-30,1.46,1.73,1.35,2.18,3.05,3.48,4.84,5.69,5.17
2001-05-31,1.43,1.73,1.36,2.19,2.99,3.48,4.81,5.71,5.14
2001-06-01,1.39,1.7,1.35,2.2,2.93,3.46,4.82,5.72,5.13
2001-06-02,1.3,1.63,1.34,2.21,2.88,3.44,4.88,5.76,5.13
2001-06-03,1.3,1.57,1.34,2.2,2.87,3.4,4.87,5.74,5.12
2001-06-04,1.27,1.53,1.34,2.18,2.84,3.42,4.92,5.73,5.13
2001-06-05,1.25,1.49,1.34,2.16,2.87,3.46,4.96,5.72,5.13
2001-06-06,1.26,1.45,1.33,2.13,2.91,3.48,5.01,5.71,5.13
2001-06-07,1.24,1.43,1.31,2.15,2.92,3.51,5.06,5.68,5.13
2001-06-08,1.21,1.45,1.29,2.17,2.94,3.53,5.08,5.64,5.13
2001-06-09,1.2,1.5,1.27,2.18,2.95,3.55,5.04,5.58,5.13
2001-06-10,1.18,1.54,1.26,2.16,2.93,3.53,4.96,5.52,5.13
2001-06-11,1.19,1.55,1.21,2.1,2.94,3.49,4.87,5.51,5.13
2001-06-12,1.19,1.53,1.17,2.03,2.9,3.43,4.79,5.54,5.12
2001-06-13,1.19,1.52,1.13,1.96,2.83,3.38,4.72,5.6,5.11
2001-06-14,1.19,1.49,1.14,1.91,2.78,3.36,4.66,5.66,5.09
2001-06-15,1.14,1.43,1.15,1.93,2.78,3.39,4.67,5.73,5.08
2001-06-16,1.13,1.39,1.17,1.95,2.77,3.42,4.72,5.77,5.08
2001-06-17,1.12,1.35,1.18,1.97,2.79,3.46,4.8,5.78,5.08
2001-06-18,1.14,1.33,1.17,1.94,2.81,3.47,4.84,5.77,5.08
2001-06-19,1.13,1.34,1.16,1.94,2.82,3.49,4.9,5.78,5.07
2001-06-20,1.14,1.37,1.15,1.97,2.86,3.52,4.97,5.79,5.08
2001-06-21,1.15,1.4,1.15,1.97,2.9,3.54,4.98,5.8,5.07
2001-06-22,1.15,1.42,1.17,2.01,2.94,3.58,5.03,5.84,5.08
2001-06-23,1.19,1.44,1.18,2,2.96,3.59,5.06,5.88,5.09
2001-06-24,1.21,1.46,1.16,1.97,2.95,3.59,5.06,5.94,5.09
2001-06-25,1.24,1.47,1.14,1.92,2.94,3.57,5.04,5.98,5.09
2001-06-26,1.23,1.47,1.12,1.94,2.91,3.58,5.03,6.04,5.09
2001-06-27,1.22,1.48,1.09,1.97,2.92,3.61,5.09,6.09,5.09
2001-06-28,1.25,1.47,1.08,1.96,2.93,3.6,5.09,6.09,5.1
2001-06-29,1.2,1.43,1.08,1.94,2.9,3.57,5.06,6.09,5.11
2001-06-30,1.16,1.44,1.1,1.95,2.85,3.57,5.02,6.09,5.12
2001-07-01,1.17,1.45,1.08,1.9,2.84,3.54,4.96,6.06,5.13
2001-07-02,1.17,1.43,1.06,1.89,2.82,3.52,5.01,6.06,5.14
2001-07-03,1.19,1.41,1.09,1.85,2.76,3.46,4.93,6.04,5.14
2001-07-04,1.14,1.39,1.08,1.86,2.72,3.42,4.81,6.04,5.14
2001-07-05,1.15,1.42,1.06,1.85,2.7,3.42,4.73,6.02,5.13
2001-07-06,1.16,1.42,1.04,1.84,2.68,3.43,4.72,6.01,5.12
2001-07-07,1.18,1.4,1.05,1.83,2.65,3.41,4.73,6,5.11
2001-07-08,1.19,1.4,1.09,1.82,2.6,3.39,4.69,5.99,5.09
2001-07-09,1.16,1.39,1.1,1.84,2.58,3.39,4.65,6,5.09
2001-07-10,1.18,1.41,1.08,1.85,2.57,3.39,4.65,6,5.08
2001-07-11,1.18,1.41,1.07,1.85,2.57,3.39,4.64,5.99,5.08
2001-07-12,1.19,1.39,1.05,1.83,2.56,3.38,4.65,5.98,5.07
2001-07-13,1.18,1.37,1.08,1.81,2.55,3.38,4.63,5.96,5.06
2001-07-14,1.14,1.35,1.11,1.81,2.53,3.37,4.56,5.94,5.05
