"Date","66 m","78 m","92 m","110 m","131 m","156 m","186 m","266 m","380 m"
2002-09-19,1.609,1.861,1.565,2.214,3.322,4.045,6.207,6.149,5.561
2002-09-20,1.603,1.878,1.552,2.214,3.343,4.075,6.189,6.107,5.544
2002-09-21,1.617,1.899,1.568,2.24,3.442,4.245,6.157,6.065,5.528
2002-09-22,1.566,1.774,1.563,2.237,3.379,4.207,6.163,6.058,5.514
2002-09-23,1.563,1.784,1.554,2.269,3.39,4.251,6.147,6.031,5.506
2002-09-24,1.538,1.747,1.542,2.247,3.315,4.188,6.134,6.019,5.495
2002-09-25,1.516,1.728,1.537,2.241,3.265,4.137,6.12,6.006,5.493
2002-09-26,1.522,1.744,1.544,2.247,3.281,4.139,6.089,5.995,5.503
2002-09-27,1.547,1.795,1.55,2.26,3.295,4.145,6.046,5.99,5.518
2002-09-28,1.545,1.772,1.558,2.248,3.283,4.132,6.013,5.991,5.523
2002-09-29,1.563,1.756,1.572,2.249,3.284,4.147,5.973,5.989,5.53
2002-09-30,1.521,1.686,1.585,2.232,3.166,3.988,6.01,6.021,5.542
2002-10-01,1.565,1.819,1.656,2.301,3.149,3.975,5.965,6.045,5.558
2002-10-02,1.594,1.833,1.66,2.288,3.214,3.979,5.895,6.034,5.559
2002-10-03,1.635,1.893,1.658,2.283,3.246,3.996,5.849,6.044,5.567
2002-10-04,1.664,1.911,1.644,2.272,3.251,3.992,5.821,6.075,5.566
2002-10-05,1.724,2.024,1.639,2.282,3.246,3.983,5.8,6.099,5.569
2002-10-06,1.729,1.989,1.679,2.243,3.249,3.976,5.761,6.071,5.556
2002-10-07,1.753,1.918,1.676,2.232,3.165,3.933,5.809,6.125,5.552
2002-10-08,1.826,2.093,1.667,2.274,3.218,3.984,5.723,6.137,5.548
2002-10-09,1.786,1.958,1.685,2.237,3.223,3.966,5.707,6.116,5.529
2002-10-10,1.888,2.107,1.691,2.27,3.174,3.942,5.743,6.13,5.532
2002-10-11,1.924,2.165,1.698,2.273,3.228,3.949,5.704,6.116,5.523
2002-10-12,1.945,2.173,1.707,2.26,3.224,3.937,5.699,6.111,5.519
2002-10-13,1.923,2.147,1.722,2.252,3.194,3.925,5.685,6.113,5.517
2002-10-14,1.856,2.033,1.733,2.238,3.136,3.875,5.699,6.116,5.516
2002-10-15,1.825,1.995,1.74,2.228,3.09,3.839,5.671,6.126,5.512
2002-10-16,1.719,1.828,1.768,2.219,3.079,3.72,5.549,6.109,5.51
2002-10-17,1.679,1.835,1.823,2.247,3.036,3.608,5.374,6.123,5.51
2002-10-18,1.769,1.982,1.825,2.261,3.027,3.642,5.341,6.143,5.503
2002-10-19,1.88,2.147,1.786,2.235,3.089,3.688,5.333,6.143,5.487
2002-10-20,1.828,1.924,1.797,2.184,3.034,3.605,5.264,6.141,5.481
2002-10-21,1.861,1.945,1.807,2.183,2.949,3.568,5.259,6.181,5.473
2002-10-22,1.816,1.87,1.813,2.197,2.924,3.511,5.209,6.194,5.466
2002-10-23,1.779,1.866,1.83,2.219,2.905,3.447,5.13,6.195,5.462
2002-10-24,1.826,1.964,1.848,2.277,2.964,3.525,5.191,6.234,5.463
2002-10-25,1.924,2.143,1.817,2.292,3.085,3.56,5.261,6.295,5.46
2002-10-26,1.97,2.194,1.798,2.259,3.121,3.573,5.34,6.361,5.452
2002-10-27,1.974,2.178,1.806,2.246,3.109,3.611,5.425,6.441,5.448
2002-10-28,2.133,2.417,1.882,2.336,3.329,3.891,5.711,6.454,5.431
2002-10-29,1.985,2.009,2.008,2.412,3.38,4.022,5.751,6.417,5.421
2002-10-30,1.827,1.848,1.996,2.387,3.147,3.571,5.414,6.42,5.407
2002-10-31,1.799,1.923,2.061,2.43,3.083,3.487,5.023,6.486,5.407
2002-11-01,1.836,1.978,2.068,2.415,3.045,3.517,4.988,6.509,5.404
2002-11-02,1.908,2.097,1.998,2.354,3.016,3.536,5.039,6.517,5.397
2002-11-03,2.018,2.292,1.972,2.344,3.119,3.598,5.328,6.483,5.372
2002-11-04,1.981,2.064,2.034,2.352,3.167,3.596,5.403,6.444,5.333
2002-11-05,1.973,2.063,2.008,2.357,3.066,3.521,5.364,6.441,5.321
2002-11-06,2.016,2.096,2.001,2.361,3.05,3.547,5.394,6.429,5.306
2002-11-07,2.112,2.243,1.978,2.378,3.089,3.596,5.515,6.412,5.315
2002-11-08,2.225,2.395,1.958,2.368,3.115,3.646,5.602,6.406,5.324
2002-11-09,2.174,2.337,1.95,2.342,3.128,3.675,5.586,6.392,5.305
2002-11-10,2.095,2.26,1.947,2.33,3.071,3.622,5.541,6.376,5.302
2002-11-11,2.087,2.256,1.952,2.333,3.035,3.592,5.477,6.351,5.298
2002-11-12,2.063,2.171,1.947,2.309,2.999,3.543,5.353,6.336,5.275
2002-11-13,2.055,2.132,1.951,2.305,3.007,3.554,5.338,6.294,5.248
2002-11-14,2.132,2.238,1.952,2.337,3.05,3.658,5.531,6.305,5.247
2002-11-15,2.159,2.229,1.953,2.302,3.057,3.674,5.623,6.321,5.223
2002-11-16,2.182,2.296,1.956,2.319,3.08,3.729,5.774,6.357,5.218
2002-11-17,2.196,2.323,1.967,2.331,3.103,3.786,5.901,6.41,5.219
2002-11-18,2.328,2.523,2.01,2.454,3.342,4.082,6.226,6.456,5.245
2002-11-19,2.394,2.785,2.147,2.632,3.814,4.653,6.627,6.512,5.228
2002-11-20,2.387,2.55,2.27,2.693,3.944,4.857,6.737,6.556,5.241
2002-11-21,2.325,2.602,2.285,2.745,3.916,4.929,6.777,6.651,5.288
2002-11-22,2.404,2.606,2.298,2.784,3.955,4.99,6.792,6.708,5.293
2002-11-23,2.415,2.743,2.28,2.853,4.094,5.171,6.887,6.74,5.328
2002-11-24,2.434,2.846,2.338,2.955,4.262,5.313,6.935,6.727,5.323
2002-11-25,2.294,2.541,2.49,3.02,4.28,5.352,6.887,6.701,5.277
2002-11-26,2.208,2.414,2.437,2.999,4.221,5.171,6.825,6.699,5.295
2002-11-27,2.201,2.43,2.409,2.997,4.154,5.126,6.677,6.737,5.307
2002-11-28,2.24,2.495,2.338,2.977,4.158,5.151,6.647,6.768,5.306
2002-11-29,2.28,2.577,2.3,2.961,4.22,5.138,6.677,6.778,5.313
2002-11-30,2.288,2.588,2.314,2.955,4.19,5.102,6.676,6.751,5.314
2002-12-01,2.346,2.738,2.308,3.006,4.248,5.153,6.747,6.692,5.313
2002-12-02,2.388,2.862,2.391,3.133,4.487,5.337,6.9,6.599,5.285
2002-12-03,2.37,2.965,2.564,3.329,4.689,5.567,7.03,6.533,5.264
2002-12-04,2.318,2.865,2.582,3.414,4.706,5.699,7.018,6.465,5.242
2002-12-05,2.269,2.72,2.568,3.489,4.767,5.785,6.974,6.447,5.179
2002-12-06,2.223,2.769,2.494,3.457,4.716,5.719,6.983,6.479,5.156
2002-12-07,2.203,2.799,2.447,3.45,4.686,5.678,6.983,6.51,5.127
2002-12-08,2.193,2.849,2.42,3.462,4.686,5.665,7.006,6.527,5.11
2002-12-09,2.189,2.765,2.458,3.43,4.623,5.62,6.965,6.52,5.038
2002-12-10,2.17,2.617,2.469,3.353,4.584,5.447,6.875,6.452,4.962
2002-12-11,2.162,2.63,2.449,3.282,4.507,5.217,6.673,6.366,4.929
2002-12-12,2.184,2.646,2.431,3.31,4.433,5.232,6.641,6.356,4.902
2002-12-13,2.212,2.711,2.361,3.247,4.387,5.239,6.62,6.385,4.889
2002-12-14,2.233,2.701,2.309,3.153,4.293,5.183,6.586,6.392,4.875
2002-12-15,2.253,2.745,2.293,3.131,4.26,5.175,6.586,6.376,4.871
2002-12-16,2.278,2.786,2.396,3.219,4.364,5.224,6.568,6.315,4.853
2002-12-17,2.245,2.675,2.472,3.276,4.418,5.233,6.587,6.25,4.845
2002-12-18,2.257,2.747,2.385,3.324,4.412,5.245,6.617,6.239,4.893
2002-12-19,2.199,2.721,2.36,3.32,4.426,5.205,6.581,6.256,4.891
2002-12-20,2.168,2.715,2.473,3.344,4.324,5.028,6.533,6.283,4.918
2002-12-21,2.203,2.755,2.515,3.344,4.228,5.04,6.401,6.319,4.983
2002-12-22,2.204,2.737,2.379,3.256,4.197,4.981,6.33,6.318,4.995
2002-12-23,2.179,2.665,2.287,3.147,4.115,4.88,6.25,6.284,4.981
2002-12-24,2.165,2.651,2.225,3.098,4.003,4.839,6.182,6.254,4.995
2002-12-25,2.144,2.601,2.204,3.048,3.95,4.755,6.113,6.222,4.978
2002-12-26,2.135,2.58,2.208,3.05,3.982,4.702,6.07,6.206,4.995
2002-12-27,2.143,2.586,2.203,3.137,4.039,4.799,5.974,6.208,5.018
2002-12-28,2.055,2.51,2.277,3.174,4.13,4.782,5.934,6.193,5.019
2002-12-29,2.049,2.526,2.495,3.311,4.086,4.762,5.952,6.223,5.085
2002-12-30,2.068,2.519,2.454,3.253,4.078,4.728,5.918,6.216,5.09
2002-12-31,2.067,2.485,2.366,3.237,4.123,4.706,5.882,6.219,5.108
2003-01-01,2.061,2.455,2.324,3.251,4.128,4.658,5.837,6.214,5.131
2003-01-02,2.055,2.432,2.258,3.164,4.092,4.593,5.776,6.172,5.118
2003-01-03,2.04,2.407,2.244,3.177,4.048,4.59,5.801,6.168,5.135
2003-01-04,2.041,2.419,2.303,3.213,4.013,4.549,5.734,6.156,5.153
2003-01-05,2.053,2.386,2.309,3.231,3.985,4.525,5.707,6.157,5.183
2003-01-06,2.031,2.414,2.224,3.203,4.105,4.284,5.621,6.138,5.188
2003-01-07,1.97,2.373,2.136,3.12,3.997,4.155,5.621,6.141,5.207
2003-01-08,1.904,2.28,2.094,3.067,3.921,4.13,5.649,6.176,5.229
2003-01-09,1.847,2.208,2.142,3.101,3.903,4.145,5.607,6.177,5.234
2003-01-10,1.809,2.196,2.088,3.169,3.901,4.169,5.641,6.183,5.268
2003-01-11,1.807,2.199,2.114,3.173,3.91,4.19,5.599,6.161,5.286
2003-01-12,1.806,2.175,2.091,3.185,3.939,4.14,5.574,6.152,5.283
2003-01-13,1.754,2.127,2.081,3.179,3.899,4.094,5.572,6.118,5.282
2003-01-14,1.729,2.115,2.063,3.158,3.859,4.074,5.577,6.081,5.255
2003-01-15,1.705,2.111,2.033,3.145,3.867,4.061,5.578,6.038,5.23
2003-01-16,1.664,2.058,2.023,3.125,3.859,4.037,5.586,6.008,5.208
2003-01-17,1.652,2.054,1.964,3.046,3.846,3.992,5.576,5.982,5.187
2003-01-18,1.581,1.976,1.947,3.012,3.776,3.95,5.567,5.979,5.174
2003-01-19,1.571,1.951,1.893,2.956,3.731,3.917,5.531,5.985,5.178
2003-01-20,1.532,1.866,1.876,2.875,3.705,3.934,5.538,6.02,5.19
2003-01-21,1.61,1.952,1.99,2.88,3.715,4.022,5.523,6.031,5.169
2003-01-22,1.555,1.951,2.079,2.952,3.69,4.04,5.53,6.033,5.145
2003-01-23,1.563,1.956,2.096,3.019,3.714,4.069,5.56,6.03,5.132
2003-01-24,1.577,1.983,2.099,3.038,3.757,4.106,5.606,6.027,5.141
2003-01-25,1.543,1.724,2.056,3,3.817,4.164,5.627,6.025,5.167
2003-01-26,1.477,1.698,2.011,2.908,3.86,4.208,5.651,6.005,5.163
2003-01-27,1.442,1.611,2.05,2.903,3.873,4.27,5.681,5.985,5.172
2003-01-28,1.414,1.627,2.136,2.886,3.895,4.368,5.688,5.964,5.169
2003-01-29,1.414,1.655,2.384,3.055,4.133,4.665,5.801,5.931,5.147
2003-01-30,1.503,1.993,2.482,3.191,4.13,4.693,5.831,5.897,5.143
2003-01-31,1.479,1.898,2.4,3.203,4.056,4.577,5.789,5.933,5.142
2003-02-01,1.478,1.851,2.375,3.212,4.067,4.647,5.777,5.954,5.134
2003-02-02,1.408,1.756,2.372,3.219,4.126,4.718,5.821,5.978,5.142
2003-02-03,1.378,1.775,2.412,3.232,4.173,4.768,5.849,5.983,5.148
2003-02-04,1.412,1.819,2.527,3.278,4.299,4.887,5.926,5.977,5.142
2003-02-05,1.371,1.868,2.572,3.357,4.327,4.942,5.963,5.982,5.16
2003-02-06,1.477,1.95,2.545,3.361,4.315,4.979,5.933,5.975,5.165
2003-02-07,1.591,2.144,2.581,3.349,4.247,4.832,5.897,5.973,5.168
2003-02-08,1.695,2.251,2.745,3.359,4.192,4.632,5.746,5.977,5.192
2003-02-09,1.616,2.068,2.862,3.406,4.212,4.733,5.675,6.007,5.202
2003-02-10,1.57,2.055,2.767,3.362,4.182,4.722,5.664,6.011,5.194
2003-02-11,1.528,1.986,2.671,3.321,4.17,4.709,5.678,5.989,5.188
2003-02-12,1.559,1.916,2.657,3.385,4.291,4.708,5.742,5.946,5.166
2003-02-13,1.494,1.954,2.694,3.413,4.349,4.745,5.786,5.923,5.164
2003-02-14,1.545,2,2.724,3.449,4.35,4.812,5.801,5.898,5.125
2003-02-15,1.507,2.028,2.748,3.452,4.286,4.749,5.802,5.886,5.098
2003-02-16,1.565,2.205,2.707,3.41,4.253,4.616,5.693,5.86,5.076
2003-02-17,1.496,2.117,2.859,3.443,4.225,4.576,5.506,5.86,5.07
2003-02-18,1.282,1.778,2.938,3.473,4.209,4.566,5.473,5.88,5.065
2003-02-19,1.015,1.477,2.819,3.434,4.243,4.516,5.53,5.882,5.054
2003-02-20,0.944,1.228,2.704,3.362,4.225,4.456,5.558,5.867,5.038
2003-02-21,1.043,1.195,2.646,3.311,4.174,4.434,5.557,5.857,5.011
2003-02-22,1.012,1.391,2.605,3.319,4.106,4.419,5.527,5.866,4.991
2003-02-23,1.038,1.498,2.591,3.309,4.07,4.359,5.485,5.887,4.984
2003-02-24,0.894,1.311,2.654,3.326,4.057,4.387,5.529,5.911,4.983
2003-02-25,1.095,1.542,2.65,3.32,4.061,4.405,5.515,5.875,4.945
2003-02-26,1.008,1.608,2.686,3.383,4.114,4.359,5.474,5.897,4.949
2003-02-27,1.208,1.798,2.651,3.362,4.084,4.314,5.381,5.907,4.955
2003-02-28,0.992,1.589,2.714,3.363,4.052,4.288,5.293,5.949,4.984
2003-03-01,0.785,1.35,2.706,3.344,4.067,4.295,5.382,5.981,5.008
2003-03-02,0.686,1.141,2.603,3.276,4.044,4.257,5.406,6.002,5.028
2003-03-03,0.627,1.106,2.547,3.214,4.007,4.237,5.375,6.035,5.051
2003-03-04,0.593,0.976,2.55,3.19,3.973,4.229,5.403,6.066,5.062
2003-03-05,0.953,1.681,2.617,3.221,3.967,4.184,5.314,6.045,5.051
2003-03-06,0.876,1.434,2.673,3.268,3.997,4.186,5.241,6.083,5.074
2003-03-07,0.966,1.462,2.646,3.254,3.989,4.182,5.231,6.068,5.071
2003-03-08,0.837,1.357,2.692,3.258,3.972,4.177,5.171,6.054,5.081
2003-03-09,0.67,1.185,2.669,3.244,3.987,4.212,5.211,6.06,5.091
2003-03-10,0.614,1.094,2.582,3.188,3.983,4.2,5.268,6.064,5.101
2003-03-11,0.745,1.321,2.569,3.139,3.906,4.149,5.208,6.046,5.089
2003-03-12,0.646,1.17,2.55,3.136,3.883,4.155,5.202,6.064,5.111
2003-03-13,0.755,1.365,2.517,3.113,3.848,4.119,5.153,6.064,5.119
2003-03-14,0.695,1.289,2.493,3.1,3.851,4.142,5.153,6.075,5.142
2003-03-15,0.639,1.16,2.471,3.093,3.874,4.182,5.229,6.089,5.166
2003-03-16,0.628,1.214,2.436,3.085,3.872,4.189,5.24,6.102,5.189
2003-03-17,0.571,1.118,2.382,3.065,3.879,4.221,5.279,6.124,5.216
2003-03-18,0.46,0.992,2.348,3.034,3.884,4.236,5.325,6.154,5.24
2003-03-19,0.439,0.901,2.309,2.995,3.921,4.284,5.484,6.169,5.247
2003-03-20,0.528,1.002,2.317,3.002,3.901,4.28,5.545,6.193,5.257
2003-03-21,0.635,1.108,2.266,2.971,3.818,4.209,5.44,6.219,5.264
2003-03-22,0.662,1.203,2.248,2.953,3.797,4.198,5.386,6.234,5.274
2003-03-23,0.721,1.222,2.258,2.932,3.79,4.215,5.478,6.235,5.275
2003-03-24,0.604,1.097,2.216,2.912,3.772,4.213,5.542,6.229,5.276
2003-03-25,0.616,1.083,2.179,2.879,3.756,4.196,5.575,6.229,5.267
2003-03-26,0.624,1.081,2.147,2.851,3.71,4.161,5.535,6.244,5.275
2003-03-27,0.672,1.15,2.123,2.824,3.682,4.128,5.485,6.247,5.284
2003-03-28,0.605,1.034,2.09,2.81,3.656,4.128,5.493,6.239,5.285
2003-03-29,0.711,1.159,2.09,2.787,3.641,4.097,5.46,6.227,5.283
2003-03-30,0.526,0.944,2.089,2.801,3.634,4.134,5.479,6.222,5.291
2003-03-31,0.741,1.253,2.049,2.725,3.593,4.055,5.346,6.219,5.29
2003-04-01,0.579,0.97,2.018,2.691,3.555,4.087,5.355,6.221,5.298
2003-04-02,0.729,1.188,2.047,2.652,3.514,4.039,5.369,6.207,5.294
2003-04-03,0.596,0.993,1.99,2.655,3.476,4.02,5.389,6.21,5.293
2003-04-04,0.643,1.058,1.942,2.621,3.443,3.956,5.323,6.219,5.293
2003-04-05,0.607,1.024,1.902,2.602,3.417,3.901,5.222,6.227,5.312
2003-04-06,0.382,0.86,1.963,2.623,3.447,3.962,5.293,6.238,5.322
2003-04-07,0.428,0.751,1.925,2.576,3.511,3.976,5.405,6.237,5.317
2003-04-08,0.396,0.884,1.851,2.526,3.454,3.924,5.397,6.241,5.326
2003-04-09,0.374,0.832,1.781,2.47,3.35,3.856,5.317,6.243,5.315
2003-04-10,0.299,0.736,1.691,2.399,3.301,3.846,5.245,6.238,5.292
2003-04-11,0.256,0.659,1.641,2.349,3.253,3.83,5.188,6.236,5.274
2003-04-12,0.264,0.643,1.582,2.28,3.194,3.811,5.142,6.237,5.254
2003-04-13,0.203,0.59,1.558,2.246,3.153,3.806,5.125,6.236,5.231
2003-04-14,0.192,0.523,1.565,2.249,3.203,3.856,5.242,6.226,5.205
2003-04-15,0.142,0.506,1.53,2.248,3.197,3.849,5.252,6.236,5.192
2003-04-16,0.262,0.662,1.483,2.209,3.141,3.817,5.177,6.234,5.165
2003-04-17,0.13,0.489,1.503,2.248,3.189,3.88,5.304,6.237,5.174
2003-04-18,0.306,0.707,1.482,2.221,3.162,3.79,5.229,6.248,5.174
2003-04-19,0.105,0.56,1.528,2.235,3.144,3.798,5.2,6.246,5.185
2003-04-20,0.067,0.417,1.448,2.194,3.191,3.841,5.291,6.242,5.185
2003-04-21,-0.072,0.286,1.368,2.128,3.16,3.812,5.335,6.232,5.188
2003-04-22,-0.078,0.229,1.292,2.053,3.099,3.776,5.311,6.213,5.177
2003-04-23,-0.112,0.188,1.23,1.983,3.03,3.751,5.267,6.192,5.169
2003-04-24,-0.149,0.144,1.168,1.928,2.957,3.724,5.239,6.195,5.174
2003-04-25,-0.194,0.081,1.186,1.935,3.043,3.752,5.286,6.199,5.172
2003-04-26,-0.123,0.178,1.245,2.005,3.237,3.862,5.371,6.181,5.174
2003-04-27,-0.068,0.274,1.211,2.017,3.136,3.876,5.351,6.193,5.185
2003-04-28,-0.045,0.27,1.144,2.024,3.045,3.836,5.333,6.224,5.205
2003-04-29,0.059,0.342,1.107,2.009,3.004,3.78,5.294,6.234,5.229
2003-04-30,0.076,0.332,1.076,2.05,2.961,3.729,5.286,6.256,5.257
2003-05-01,0.172,0.379,1.082,2.059,2.951,3.699,5.258,6.232,5.269
2003-05-02,0.118,0.36,1.092,2.092,2.915,3.64,5.234,6.199,5.279
2003-05-03,0.106,0.281,1.122,2.134,2.971,3.677,5.177,6.141,5.283
2003-05-04,0.1,0.278,1.114,2.12,3.009,3.671,5.147,6.066,5.28
2003-05-05,0.123,0.311,1.123,2.116,2.982,3.65,5.172,5.993,5.282
2003-05-06,0.112,0.311,1.096,2.118,2.962,3.627,5.17,5.921,5.279
2003-05-07,0.08,0.304,1.11,2.13,2.979,3.596,5.128,5.85,5.278
2003-05-08,0.046,0.289,1.107,2.124,2.988,3.543,5.047,5.783,5.272
2003-05-09,0.029,0.292,1.137,2.142,3.056,3.502,4.905,5.744,5.259
2003-05-10,-0.007,0.344,1.241,2.225,3.16,3.544,4.76,5.727,5.25
2003-05-11,0.083,0.436,1.447,2.353,3.28,3.689,4.735,5.731,5.239
2003-05-12,0.096,0.462,1.575,2.439,3.264,3.742,4.695,5.712,5.25
2003-05-13,0.112,0.497,1.552,2.468,3.228,3.765,4.641,5.696,5.255
2003-05-14,0.098,0.466,1.54,2.522,3.219,3.757,4.617,5.707,5.264
2003-05-15,0.109,0.478,1.566,2.554,3.234,3.765,4.623,5.716,5.271
2003-05-16,0.084,0.468,1.566,2.587,3.253,3.789,4.673,5.745,5.278
2003-05-17,0.141,0.493,1.555,2.6,3.267,3.794,4.69,5.751,5.276
2003-05-18,0.141,0.527,1.559,2.617,3.282,3.818,4.723,5.771,5.277
2003-05-19,0.095,0.512,1.569,2.65,3.328,3.85,4.776,5.811,5.286
2003-05-20,0.122,0.517,1.551,2.643,3.346,3.84,4.787,5.827,5.284
2003-05-21,0.096,0.514,1.525,2.628,3.337,3.841,4.79,5.837,5.287
2003-05-22,0.158,0.551,1.493,2.589,3.324,3.83,4.766,5.835,5.294
2003-05-23,0.166,0.582,1.469,2.557,3.306,3.826,4.724,5.846,5.304
2003-05-24,0.183,0.576,1.43,2.527,3.287,3.807,4.697,5.852,5.311
2003-05-25,0.167,0.566,1.401,2.497,3.258,3.78,4.672,5.854,5.314
2003-05-26,0.187,0.577,1.367,2.46,3.232,3.755,4.648,5.851,5.316
2003-05-27,0.185,0.546,1.36,2.453,3.223,3.748,4.691,5.873,5.314
2003-05-28,0.207,0.571,1.343,2.436,3.215,3.723,4.68,5.878,5.316
2003-05-29,0.155,0.536,1.312,2.416,3.19,3.714,4.678,5.904,5.331
2003-05-30,0.204,0.516,1.292,2.385,3.176,3.689,4.679,5.909,5.336
2003-05-31,0.21,0.53,1.289,2.359,3.13,3.676,4.628,5.917,5.346
2003-06-01,0.255,0.551,1.262,2.343,3.105,3.67,4.583,5.924,5.354
2003-06-02,0.228,0.565,1.258,2.348,3.099,3.672,4.545,5.931,5.364
2003-06-03,0.336,0.553,1.309,2.344,3.076,3.66,4.587,5.938,5.356
2003-06-04,0.357,0.634,1.339,2.382,3.077,3.651,4.562,5.932,5.36
2003-06-05,0.366,0.672,1.294,2.379,3.072,3.637,4.526,5.901,5.355
2003-06-06,0.266,0.627,1.297,2.384,3.069,3.64,4.523,5.867,5.351
2003-06-07,0.337,0.606,1.305,2.348,3.08,3.602,4.54,5.797,5.338
2003-06-08,0.318,0.637,1.275,2.304,3.03,3.579,4.523,5.758,5.335
2003-06-09,0.347,0.618,1.241,2.271,2.991,3.578,4.534,5.755,5.329
2003-06-10,0.324,0.607,1.214,2.228,2.945,3.558,4.536,5.75,5.313
2003-06-11,0.436,0.62,1.269,2.224,2.935,3.557,4.549,5.751,5.299
2003-06-12,0.42,0.653,1.28,2.25,2.934,3.555,4.547,5.775,5.299
2003-06-13,0.481,0.717,1.271,2.252,2.934,3.554,4.527,5.789,5.297
2003-06-14,0.451,0.77,1.283,2.291,2.97,3.548,4.503,5.785,5.305
2003-06-15,0.464,0.785,1.299,2.311,2.991,3.567,4.469,5.74,5.32
2003-06-16,0.381,0.756,1.336,2.309,2.996,3.582,4.448,5.709,5.332
2003-06-17,0.379,0.736,1.31,2.282,2.993,3.572,4.432,5.68,5.347
2003-06-18,0.393,0.746,1.287,2.232,2.943,3.54,4.389,5.657,5.353
2003-06-19,0.474,0.785,1.262,2.212,2.921,3.505,4.315,5.668,5.359
2003-06-20,0.517,0.804,1.253,2.201,2.908,3.47,4.237,5.69,5.36
2003-06-21,0.544,0.824,1.251,2.185,2.889,3.439,4.149,5.699,5.355
2003-06-22,0.517,0.816,1.245,2.185,2.871,3.416,4.082,5.684,5.357
2003-06-23,0.496,0.812,1.235,2.152,2.834,3.378,4.015,5.662,5.355
2003-06-24,0.449,0.787,1.216,2.13,2.789,3.358,3.999,5.69,5.353
2003-06-25,0.433,0.755,1.205,2.113,2.76,3.336,4.038,5.731,5.35
2003-06-26,0.473,0.755,1.186,2.038,2.721,3.297,4.029,5.734,5.343
2003-06-27,0.468,0.759,1.15,1.984,2.671,3.274,4.024,5.778,5.345
2003-06-28,0.497,0.762,1.115,1.94,2.641,3.252,4.019,5.805,5.343
2003-06-29,0.499,0.777,1.076,1.912,2.63,3.229,4.003,5.831,5.343
2003-06-30,0.499,0.771,1.05,1.91,2.615,3.228,4.022,5.852,5.342
2003-07-01,0.454,0.744,1.04,1.914,2.6,3.226,4.063,5.87,5.343
2003-07-02,0.472,0.742,1.026,1.873,2.582,3.205,4.063,5.85,5.337
2003-07-03,0.486,0.766,1.014,1.854,2.548,3.192,4.057,5.869,5.335
2003-07-04,0.514,0.796,1,1.843,2.518,3.177,4.048,5.884,5.332
2003-07-05,0.541,0.822,0.984,1.825,2.49,3.162,4.037,5.898,5.327
2003-07-06,0.57,0.836,0.984,1.828,2.47,3.153,4.045,5.924,5.322
2003-07-07,0.597,0.853,0.99,1.816,2.451,3.144,4.052,5.94,5.316
2003-07-08,0.601,0.878,0.98,1.81,2.433,3.135,4.06,5.958,5.316
2003-07-09,0.586,0.891,0.982,1.829,2.424,3.127,4.082,5.987,5.31
2003-07-10,0.613,0.883,1.006,1.797,2.425,3.115,4.076,5.941,5.303
2003-07-11,0.577,0.878,0.963,1.767,2.394,3.099,4.041,5.941,5.305
2003-07-12,0.549,0.869,0.91,1.759,2.37,3.089,4.007,5.953,5.292
2003-07-13,0.557,0.846,0.898,1.751,2.371,3.071,3.996,5.923,5.278
2003-07-14,0.531,0.826,0.878,1.709,2.347,3.053,3.964,5.879,5.278
2003-07-15,0.522,0.809,0.853,1.68,2.312,3.046,3.926,5.866,5.268
2003-07-16,0.511,0.803,0.812,1.652,2.292,3.025,3.887,5.85,5.263
2003-07-17,0.526,0.811,0.8,1.669,2.285,3.039,3.885,5.855,5.261
2003-07-18,0.531,0.819,0.802,1.671,2.288,3.05,3.884,5.829,5.262
2003-07-19,0.531,0.831,0.805,1.68,2.283,3.068,3.886,5.841,5.261
2003-07-20,0.545,0.847,0.809,1.683,2.284,3.083,3.887,5.835,5.26
2003-07-21,0.555,0.861,0.809,1.685,2.277,3.095,3.883,5.835,5.26
2003-07-22,0.568,0.878,0.809,1.688,2.277,3.106,3.882,5.832,5.262
2003-07-23,0.571,0.887,0.797,1.68,2.268,3.105,3.871,5.824,5.265
2003-07-24,0.558,0.87,0.746,1.626,2.234,3.057,3.825,5.801,5.268
2003-07-25,0.537,0.85,0.684,1.571,2.198,2.998,3.771,5.795,5.275
2003-07-26,0.527,0.828,0.625,1.505,2.175,2.928,3.693,5.752,5.277
2003-07-27,0.508,0.8,0.562,1.455,2.16,2.874,3.607,5.742,5.282
2003-07-28,0.492,0.761,0.51,1.422,2.126,2.838,3.541,5.73,5.28
2003-07-29,0.471,0.712,0.469,1.376,2.074,2.796,3.49,5.73,5.277
2003-07-30,0.428,0.68,0.429,1.349,2.045,2.763,3.459,5.739,5.278
2003-07-31,0.424,0.684,0.414,1.354,2.027,2.767,3.476,5.733,5.262
2003-08-01,0.421,0.692,0.413,1.344,2.016,2.764,3.502,5.719,5.254
2003-08-02,0.427,0.704,0.44,1.344,1.999,2.749,3.555,5.728,5.245
2003-08-03,0.426,0.708,0.479,1.341,1.993,2.742,3.599,5.746,5.235
2003-08-04,0.429,0.717,0.485,1.344,1.986,2.752,3.634,5.787,5.228
2003-08-05,0.431,0.724,0.473,1.343,1.995,2.755,3.669,5.807,5.225
2003-08-06,0.44,0.735,0.461,1.347,2.014,2.755,3.707,5.819,5.23
2003-08-07,0.442,0.732,0.449,1.327,2.017,2.729,3.703,5.81,5.236
2003-08-08,0.449,0.734,0.45,1.338,2.049,2.741,3.748,5.837,5.244
