"Date","10 m","25 m","29 m","40 m"
1993-01-01,3.96,4.376,4.124,5.184
1993-01-02,3.544,4.236,4.013,5.03
1993-01-03,2.793,3.881,3.369,4.683
1993-01-04,2.715,3.659,3.01,4.397
1993-01-05,3.429,3.874,3.224,4.474
1993-01-06,3.894,4.226,3.61,4.603
1993-01-07,3.842,4.245,3.845,4.621
1993-01-08,3.78,4.194,3.926,4.577
1993-01-09,3.533,4.058,3.831,4.483
1993-01-10,3.007,3.711,3.178,4.143
1993-01-11,2.729,3.273,2.647,3.71
1993-01-12,2.541,3.01,2.562,3.494
1993-01-13,2.375,2.715,2.508,3.232
1993-01-14,2.07,2.577,2.158,2.693
1993-01-15,1.803,2.101,1.6,2.126
1993-01-16,1.637,1.915,1.577,2.114
1993-01-17,1.652,1.877,1.636,2.193
1993-01-18,1.523,1.809,1.573,2.193
1993-01-19,1.537,1.66,1.266,2.253
1993-01-20,1.438,1.407,0.973,2.21
1993-01-21,1.111,1.264,0.889,2.119
1993-01-22,0.72,1.32,0.868,2.033
1993-01-23,1.09,1.334,0.983,2.055
1993-01-24,1.461,1.402,1.151,2.114
1993-01-25,1.734,1.536,1.224,2.09
1993-01-26,1.613,1.74,1.297,2.266
1993-01-27,1.467,1.733,1.369,2.394
1993-01-28,1.278,1.642,1.382,2.282
1993-01-29,1.264,1.609,1.403,2.231
1993-01-30,1.456,1.556,1.264,2.27
1993-01-31,1.387,1.448,0.925,2.361
1993-02-01,0.798,1.236,0.725,2.145
1993-02-02,0.288,0.797,0.202,1.377
1993-02-03,-0.124,0.388,0.099,0.714
1993-02-04,-0.127,0.365,0.145,0.647
1993-02-05,-0.214,0.259,0.073,0.59
1993-02-06,-0.171,0.114,-0.033,0.57
1993-02-07,-0.483,-0.058,-0.307,0.345
1993-02-08,-0.644,-0.065,-0.521,0.116
1993-02-09,-0.721,-0.256,-0.609,0.2
1993-02-10,-0.793,-0.379,-0.635,0.118
1993-02-11,-0.494,-0.367,-0.672,0.22
1993-02-12,-0.587,-0.375,-0.675,0.208
1993-02-13,-0.663,-0.34,-0.691,-0.098
1993-02-14,-0.431,-0.254,-0.581,-0.073
1993-02-15,-0.3,-0.186,-0.406,0.223
1993-02-16,-0.251,-0.176,-0.319,0.292
1993-02-17,-0.179,-0.163,-0.283,0.183
1993-02-18,-0.064,-0.069,-0.195,0.432
1993-02-19,-0.138,0.018,-0.201,0.603
1993-02-20,-0.542,-0.138,-0.437,0.282
1993-02-21,-0.649,-0.218,-0.45,0.255
1993-02-22,-0.767,-0.266,-0.505,0.192
1993-02-23,-0.694,-0.288,-0.549,0.074
1993-02-24,-0.518,-0.266,-0.513,0.051
1993-02-25,-0.447,-0.217,-0.415,0.185
1993-02-26,-0.497,-0.18,-0.368,0.239
1993-02-27,-0.587,-0.163,-0.366,0.214
1993-02-28,-0.696,-0.294,-0.572,0.009
1993-03-01,-0.834,-0.693,-0.82,-0.555
1993-03-02,-0.805,-0.672,-0.761,-0.559
1993-03-03,-0.625,-0.573,-0.663,-0.506
1993-03-04,-0.406,-0.474,-0.545,-0.425
1993-03-05,-0.379,-0.468,-0.526,-0.449
1993-03-06,-0.578,-0.652,-0.713,-0.7
1993-03-07,-0.563,-0.766,-0.791,-0.833
1993-03-08,-0.516,-0.705,-0.735,-0.814
1993-03-09,-0.377,-0.628,-0.646,-0.78
1993-03-10,-0.254,-0.589,-0.584,-0.756
1993-03-11,-0.212,-0.579,-0.531,-0.721
1993-03-12,-0.302,-0.563,-0.522,-0.689
1993-03-13,-0.377,-0.541,-0.518,-0.657
1993-03-14,-0.274,-0.498,-0.445,-0.612
1993-03-15,-0.228,-0.332,-0.303,-0.328
1993-03-16,-0.184,-0.13,-0.267,0.049
1993-03-17,0.217,0.084,-0.14,0.18
1993-03-18,0.402,0.371,0.165,0.381
1993-03-19,0.07,0.317,0.004,0.329
1993-03-20,0.028,0.184,-0.149,0.219
1993-03-21,0.138,0.076,-0.143,0.186
1993-03-22,0.262,-0.004,-0.127,0.131
1993-03-23,0.426,-0.019,-0.083,0.062
1993-03-24,0.535,-0.024,-0.05,0.002
1993-03-25,0.57,-0.048,-0.037,-0.033
1993-03-26,0.648,-0.059,-0.012,-0.038
1993-03-27,0.771,-0.038,0.026,-0.033
1993-03-28,0.901,-0.015,0.068,-0.026
1993-03-29,1.115,0.019,0.118,-0.037
1993-03-30,1.548,0.132,0.278,-0.071
1993-03-31,1.547,0.438,0.763,0.053
1993-04-01,1.529,0.706,1.032,0.203
1993-04-02,1.433,0.72,0.929,0.173
1993-04-03,1.373,0.585,0.795,0.072
1993-04-04,1.336,0.475,0.807,0.076
1993-04-05,1.23,0.548,0.965,0.193
1993-04-06,1.374,0.646,1.036,0.248
1993-04-07,1.554,0.681,1.048,0.246
1993-04-08,1.715,0.666,0.994,0.194
1993-04-09,1.904,0.671,0.955,0.155
1993-04-10,2.256,0.741,1.006,0.152
1993-04-11,2.541,0.929,1.143,0.176
1993-04-12,2.614,1.091,1.282,0.238
1993-04-13,2.411,1.196,1.634,0.566
1993-04-14,2.162,1.51,1.883,1.026
1993-04-15,2.094,1.529,1.649,0.936
1993-04-16,2.172,1.372,1.576,0.788
1993-04-17,2.381,1.3,1.572,0.692
1993-04-18,2.454,1.267,1.475,0.546
1993-04-19,2.114,1.174,1.291,0.442
1993-04-20,2.142,1.125,1.247,0.393
1993-04-21,2.194,1.187,1.288,0.373
1993-04-22,2.285,1.4,1.438,0.452
1993-04-23,2.531,1.624,1.62,0.577
1993-04-24,2.306,1.615,1.762,0.624
1993-04-25,2.155,1.548,1.811,0.686
1993-04-26,2.565,1.732,2.024,0.85
1993-04-27,2.321,1.649,2.121,0.876
1993-04-28,2.761,1.957,2.327,1.199
1993-04-29,2.98,2.321,2.624,1.65
1993-04-30,3.052,2.46,2.765,1.825
1993-05-01,3.129,2.452,2.737,1.825
1993-05-02,3.265,2.364,2.648,1.702
1993-05-03,3.598,2.34,2.673,1.62
1993-05-04,3.803,2.364,2.739,1.492
1993-05-05,3.878,2.289,2.471,1.286
1993-05-06,3.825,2.23,2.323,1.177
1993-05-07,3.369,2.09,2.222,1.066
1993-05-08,3.61,2.163,2.27,1.094
1993-05-09,3.906,2.273,2.374,1.136
1993-05-10,4.389,2.444,2.511,1.229
1993-05-11,4.844,2.586,2.72,1.362
1993-05-12,4.993,2.712,2.799,1.418
1993-05-13,5.314,2.893,2.996,1.544
1993-05-14,5.37,2.965,3.06,1.634
1993-05-15,5.51,3.024,3.259,1.81
1993-05-16,5.679,3.196,3.638,1.995
1993-05-17,5.729,3.236,3.592,1.967
1993-05-18,5.325,3.196,3.366,1.918
1993-05-19,5.033,3.171,3.289,1.92
1993-05-20,5.088,3.192,3.293,1.933
1993-05-21,5.273,3.262,3.361,1.955
1993-05-22,5.239,3.306,3.383,1.938
1993-05-23,5.4,3.383,3.355,1.989
1993-05-24,5.927,3.495,3.566,2.137
1993-05-25,6.241,3.623,3.753,2.155
1993-05-26,6.123,3.615,3.637,2.07
1993-05-27,5.769,3.527,3.495,2.039
1993-05-28,5.445,3.467,3.418,2.059
1993-05-29,5.452,3.506,3.431,2.145
1993-05-30,5.478,3.492,3.473,2.18
1993-05-31,5.621,3.495,3.71,2.314
1993-06-01,5.762,3.837,4.256,2.493
1993-06-02,6.093,4.098,4.27,2.479
1993-06-03,5.941,3.9,3.882,2.299
1993-06-04,5.501,3.755,3.705,2.223
1993-06-05,5.52,3.742,3.691,2.257
1993-06-06,5.994,3.893,3.911,2.369
1993-06-07,6.632,4.142,4.166,2.484
1993-06-08,6.93,4.255,4.254,2.543
1993-06-09,7.091,4.384,4.389,2.615
1993-06-10,6.975,4.418,4.401,2.568
1993-06-11,7.042,4.439,4.378,2.549
1993-06-12,7.573,4.572,4.579,2.645
1993-06-13,8.233,4.796,5.014,2.746
1993-06-14,8.458,4.823,4.921,2.67
1993-06-15,8.28,4.597,4.648,2.586
1993-06-16,7.901,4.516,4.582,2.569
1993-06-17,7.225,4.366,4.451,2.468
1993-06-18,6.895,4.279,4.276,2.384
1993-06-19,6.657,4.133,4.149,2.302
1993-06-20,6.512,4.03,3.966,2.233
1993-06-21,7.023,4.1,3.99,2.227
1993-06-22,7.093,4.032,3.942,2.124
1993-06-23,6.027,3.746,3.656,1.949
1993-06-24,6.771,3.765,3.725,1.983
1993-06-25,7.303,3.849,4.379,2.118
1993-06-26,7.349,4.007,4.417,2.049
1993-06-27,7.244,3.715,3.99,1.828
1993-06-28,6.475,3.651,3.657,1.728
1993-06-29,5.825,3.448,3.481,1.67
1993-06-30,5.49,3.344,3.295,1.67
1993-07-01,5.91,3.341,3.209,1.717
1993-07-02,6.494,3.39,3.387,1.783
1993-07-03,7.067,3.491,3.649,1.834
1993-07-04,7.552,3.574,3.829,1.837
1993-07-05,7.651,3.606,3.754,1.85
1993-07-06,8.425,3.717,4.13,1.996
1993-07-07,9.058,4.046,4.553,2.09
1993-07-08,9.316,4.404,4.846,2.293
1993-07-09,9.42,4.755,5.249,2.63
1993-07-10,9.491,5.225,5.91,3.171
1993-07-11,9.556,5.813,6.659,3.838
1993-07-12,9.591,6.236,7.178,4.399
1993-07-13,9.657,6.713,7.64,4.838
1993-07-14,9.779,7.117,7.916,5.028
1993-07-15,10.052,7.438,8.126,5.158
1993-07-16,10.382,7.639,8.209,5.195
1993-07-17,10.81,7.767,8.295,5.15
1993-07-18,11.402,8.083,8.595,5.241
1993-07-19,12.129,8.544,8.804,5.25
1993-07-20,12.624,8.448,8.477,5.058
1993-07-21,12.94,8.143,8.232,5.012
1993-07-22,12.416,7.759,7.987,5.014
1993-07-23,11.844,7.618,7.994,5.085
1993-07-24,11.352,7.574,7.888,5.014
1993-07-25,11.47,7.58,7.83,4.943
1993-07-26,12.091,7.794,8.023,4.956
1993-07-27,12.77,8.108,8.173,4.879
1993-07-28,13.229,8.061,8.058,4.767
1993-07-29,13.098,7.832,7.89,4.721
1993-07-30,12.799,7.765,7.946,4.781
1993-07-31,12.414,7.726,8.043,4.643
1993-08-01,11.52,7.433,7.907,4.299
1993-08-02,11.485,7.294,7.933,4.112
1993-08-03,11.392,7.179,7.867,3.808
1993-08-04,10.734,6.782,7.266,3.348
1993-08-05,10.523,6.412,6.803,3.091
1993-08-06,10.523,6.154,6.477,2.928
1993-08-07,10.659,6.07,6.301,2.867
1993-08-08,11.253,6.328,6.537,2.983
1993-08-09,12.131,6.78,6.898,3.135
1993-08-10,12.959,7.14,7.156,3.311
1993-08-11,13.881,7.653,7.66,3.658
1993-08-12,14.713,8.347,8.531,4.216
1993-08-13,15.208,9.082,9.632,4.927
1993-08-14,15.595,9.978,10.932,5.789
1993-08-15,15.747,10.977,12.061,6.41
1993-08-16,15.923,11.66,12.632,6.74
1993-08-17,16.172,12.197,13.147,7.021
1993-08-18,16.457,12.606,13.515,7.251
1993-08-19,16.826,13.168,14.144,7.628
1993-08-20,17.231,13.695,14.505,7.655
1993-08-21,17.404,13.437,13.887,7.045
1993-08-22,17.47,12.972,13.469,6.498
1993-08-23,17.471,12.827,12.288,5.477
1993-08-24,17.264,10.408,9.954,4.15
1993-08-25,16.8,9.28,9.117,3.71
1993-08-26,15.326,8.269,7.519,3.239
1993-08-27,14.508,7.707,7.193,3.282
1993-08-28,14.62,7.644,7.292,3.335
1993-08-29,13.055,6.975,6.501,3.229
1993-08-30,12.73,6.668,6.066,3.331
1993-08-31,13.368,6.815,6.408,3.503
1993-09-01,13.818,6.949,6.701,3.581
1993-09-02,13.569,6.972,6.792,3.736
1993-09-03,14.701,7.621,7.736,4.09
1993-09-04,15.283,8.119,8.287,4.387
1993-09-05,14.576,8.135,8.484,4.798
1993-09-06,14.768,8.666,9.211,5.152
1993-09-07,15.127,9.229,9.552,5.206
1993-09-08,15.414,9.504,9.75,5.284
1993-09-09,15.658,9.934,10.271,5.632
1993-09-10,16.032,10.56,10.974,6.004
1993-09-11,16.016,10.143,10.67,5.898
1993-09-12,14.004,9.042,9.774,5.484
1993-09-13,13.016,8.487,9.196,5.096
1993-09-14,11.579,7.575,7.769,4.471
1993-09-15,8.632,6.243,6.837,4.421
1993-09-16,6.829,5.491,6.569,4.858
1993-09-17,7.636,5.696,6.428,5.041
1993-09-18,9.189,6.038,6.77,5.171
1993-09-19,10.267,6.327,6.832,5.299
1993-09-20,10.983,6.614,6.876,5.355
1993-09-21,11.326,7.076,7.085,5.419
1993-09-22,11.427,7.305,7.028,5.484
1993-09-23,11.685,7.432,7.043,5.4
1993-09-24,12.058,7.497,7.096,5.199
1993-09-25,12.17,7.275,7.123,5.05
1993-09-26,12.168,7.117,7.672,5.239
1993-09-27,12.199,7.503,8.494,5.969
1993-09-28,11.713,8.223,8.955,6.478
1993-09-29,9.551,7.982,8.601,6.039
1993-09-30,9.453,7.894,8.576,6.19
1993-10-01,9.917,8.173,8.881,6.632
1993-10-02,10.408,8.58,9.316,6.689
1993-10-03,10.607,8.951,9.208,6.167
1993-10-04,10.463,8.65,8.536,5.592
1993-10-05,9.753,7.839,7.798,5.18
1993-10-06,9.146,7.377,7.057,5.202
1993-10-07,9.141,7.284,7.233,5.551
1993-10-08,8.588,7.098,7.357,5.927
1993-10-09,8.326,7.207,7.298,6.258
1993-10-10,8.707,7.443,7.476,6.461
1993-10-11,8.91,7.711,7.64,6.656
1993-10-12,8.896,7.964,7.973,6.857
1993-10-13,9.103,8.121,8.103,6.935
1993-10-14,9.145,8.17,7.868,6.873
1993-10-15,9.142,8.137,8.081,7.014
1993-10-16,9.276,8.242,8.422,7.167
1993-10-17,9.405,8.441,8.776,7.337
1993-10-18,9.505,8.737,9.072,7.556
1993-10-19,9.468,8.88,9.032,7.616
1993-10-20,9.568,9.103,9.342,8.019
1993-10-21,9.667,9.386,9.617,8.239
1993-10-22,9.769,9.493,9.594,7.988
1993-10-23,9.342,8.973,8.869,7.289
1993-10-24,8.923,8.817,8.624,7.19
1993-10-25,9.033,8.634,8.578,6.988
1993-10-26,8.982,8.409,8.308,6.756
1993-10-27,8.943,8.57,8.558,6.864
1993-10-28,9.104,8.9,8.861,7.183
1993-10-29,9.162,8.956,8.992,7.404
1993-10-30,9.201,8.978,9.044,7.509
1993-10-31,9.312,9.025,9.015,7.474
1993-11-01,9.419,9.248,9.28,8.064
1993-11-02,9.501,9.481,9.435,8.327
1993-11-03,9.356,9.467,9.461,8.631
1993-11-04,9.369,9.46,9.426,8.506
1993-11-05,9.434,9.394,9.184,8.16
1993-11-06,9.564,9.441,9.223,7.868
1993-11-07,9.339,8.857,8.502,6.651
1993-11-08,9.031,8.781,8.174,6.475
1993-11-09,8.932,8.724,8.204,6.326
1993-11-10,8.945,8.619,7.938,5.91
1993-11-11,8.944,8.651,7.955,6.056
1993-11-12,8.869,8.676,8.19,6.184
1993-11-13,8.625,8.354,7.708,5.64
1993-11-14,8.51,8.348,7.798,5.903
1993-11-15,8.579,8.285,7.475,5.588
1993-11-16,8.611,8.284,7.459,5.791
1993-11-17,8.51,8.304,7.754,6.185
1993-11-18,8.492,8.295,7.798,6.123
1993-11-19,8.311,8.338,7.886,6.513
1993-11-20,8.315,8.474,8.122,6.816
1993-11-21,8.117,8.021,7.938,6.314
1993-11-22,7.554,7.088,7.74,5.893
1993-11-23,7.11,6.561,7.427,5.49
1993-11-24,6.993,6.706,7.356,5.726
1993-11-25,6.912,7.149,7.386,6.297
1993-11-26,6.7,7.334,7.141,6.864
1993-11-27,6.523,7.001,7.18,7.093
1993-11-28,6.507,7.171,7.327,7.463
1993-11-29,6.83,7.384,7.196,7.644
1993-11-30,7.059,7.423,7.111,7.767
1993-12-01,6.869,7.287,7.15,7.879
1993-12-02,6.713,7.356,7.106,7.811
1993-12-03,6.925,7.442,7.039,7.874
1993-12-04,7.24,7.588,7.04,7.939
1993-12-05,7.368,7.62,7.124,7.848
1993-12-06,7.438,7.667,7.225,7.797
1993-12-07,7.27,7.591,7.27,7.709
1993-12-08,7.231,7.543,7.311,7.758
1993-12-09,7.122,7.423,7.249,7.665
1993-12-10,6.971,7.299,7.122,7.496
1993-12-11,6.961,7.186,6.956,7.342
1993-12-12,7.099,7.158,6.832,7.129
1993-12-13,7.123,7.128,6.87,6.987
1993-12-14,7.064,7.009,6.791,6.855
1993-12-15,6.935,6.844,6.691,6.735
1993-12-16,6.649,6.67,6.529,6.633
1993-12-17,5.945,6.158,6.031,6.149
1993-12-18,5.573,5.885,5.819,5.972
1993-12-19,5.545,5.866,5.819,6.029
1993-12-20,5.63,5.913,5.831,6.221
1993-12-21,5.821,6.046,5.799,6.471
1993-12-22,5.909,6.035,5.785,6.462
1993-12-23,6.139,6.46,5.945,6.935
1993-12-24,5.846,6.396,6.153,6.953
1993-12-25,5.368,6.158,5.961,6.753
1993-12-26,5.202,6.048,5.807,6.571
1993-12-27,5.211,5.831,5.061,6.279
1993-12-28,4.973,5.821,4.97,6.264
1993-12-29,4.579,5.507,5.147,6.306
1993-12-30,3.963,5.397,4.951,6.198
1993-12-31,3.608,5.129,4.506,6.169
1994-01-01,4.497,5.233,4.532,6.247
1994-01-02,4.801,5.297,4.544,6.219
1994-01-03,4.612,5.147,4.817,6.229
1994-01-04,3.927,4.699,4.476,5.938
1994-01-05,3.635,4.379,4.032,5.354
1994-01-06,3.886,4.368,3.807,5.146
1994-01-07,3.878,4.443,3.167,5.08
1994-01-08,3.528,4.37,3.35,5.118
1994-01-09,3.341,3.997,3.212,4.849
1994-01-10,3.441,3.913,2.858,4.863
1994-01-11,3.198,3.873,2.898,4.807
1994-01-12,3.085,3.681,2.917,4.639
1994-01-13,3.204,3.528,3.054,4.504
1994-01-14,2.852,3.363,2.997,4.227
1994-01-15,2.621,3.161,2.81,3.806
1994-01-16,2.572,3.102,2.739,3.608
1994-01-17,2.429,2.686,2.329,3.27
1994-01-18,2.522,2.64,1.931,2.741
1994-01-19,2.115,2.299,2.066,2.379
1994-01-20,1.825,2.088,1.653,2.117
1994-01-21,1.932,2.068,1.404,2.087
1994-01-22,1.919,2.082,1.31,2.09
1994-01-23,1.62,2.012,1.165,1.978
1994-01-24,1.483,1.705,1.092,1.817
1994-01-25,1.484,1.658,1.099,1.762
1994-01-26,1.099,1.406,1.039,1.704
1994-01-27,0.329,1.102,0.502,1.367
1994-01-28,0.125,0.796,0.031,0.955
1994-01-29,0.443,0.891,0.199,0.835
1994-01-30,0.689,0.998,0.787,1.15
1994-01-31,0.491,0.98,0.762,1.223
1994-02-01,0.37,1.045,0.73,1.205
1994-02-02,0.264,0.992,0.7,1.267
1994-02-03,0.333,0.965,0.737,1.304
1994-02-04,0.384,0.823,0.67,1.284
1994-02-05,0.976,0.751,0.398,1.212
1994-02-06,1.263,1.061,0.47,1.281
1994-02-07,1.317,1.211,0.638,1.358
1994-02-08,1.241,1.217,0.739,1.426
1994-02-09,0.911,1.044,0.664,1.427
1994-02-10,0.378,0.919,0.336,1.213
1994-02-11,0.086,0.677,-0.028,0.928
1994-02-12,0.055,0.678,-0.067,0.8
1994-02-13,0.08,0.551,-0.24,0.506
1994-02-14,0.174,0.315,-0.345,0.339
1994-02-15,-0.105,0.021,-0.28,0.326
1994-02-16,-0.441,-0.108,-0.307,0.186
1994-02-17,-0.531,-0.103,-0.327,0.134
1994-02-18,-0.441,-0.096,-0.28,0.176
1994-02-19,-0.338,-0.107,-0.215,0.28
1994-02-20,-0.041,-0.048,-0.183,0.384
1994-02-21,0.389,0.241,-0.019,0.662
1994-02-22,0.7,0.527,0.221,0.925
1994-02-23,0.576,0.552,0.281,0.931
1994-02-24,0.234,0.435,0.153,0.738
1994-02-25,0.172,0.333,0.064,0.608
1994-02-26,0.509,0.625,0.143,1.113
1994-02-27,0.763,0.9,0.326,1.424
1994-02-28,1.006,1.034,0.289,1.698
1994-03-01,1.291,1.175,0.29,2.048
1994-03-02,1.272,1.229,0.432,2.39
1994-03-03,0.637,1.138,0.42,2.285
1994-03-04,0.53,0.921,0.294,1.805
1994-03-05,0.798,0.984,0.419,1.925
1994-03-06,1.035,1.145,0.61,2.115
1994-03-07,0.809,1.023,0.535,1.782
1994-03-08,0.996,1.002,0.548,1.759
1994-03-09,1.419,1.416,0.886,2.06
1994-03-10,1.713,1.776,1.137,2.287
1994-03-11,1.871,1.78,1.319,2.315
1994-03-12,1.558,1.713,1.266,2.179
1994-03-13,1.209,1.412,0.988,1.829
1994-03-14,1.277,1.294,0.969,1.753
1994-03-15,1.401,1.23,1.042,1.687
1994-03-16,1.528,1.224,1.11,1.561
1994-03-17,1.668,1.229,1.162,1.461
1994-03-18,1.795,1.227,1.184,1.361
1994-03-19,1.592,1.238,1.201,1.31
1994-03-20,1.527,1.24,1.238,1.3
1994-03-21,1.627,1.277,1.288,1.3
1994-03-22,1.855,1.314,1.361,1.257
1994-03-23,1.943,1.373,1.461,1.229
1994-03-24,1.934,1.365,1.456,1.164
1994-03-25,2.012,1.34,1.467,1.094
1994-03-26,2.121,1.325,1.426,0.995
1994-03-27,2.234,1.31,1.42,0.929
1994-03-28,2.247,1.288,1.391,0.839
1994-03-29,2.022,1.241,1.247,0.713
1994-03-30,2.074,1.239,1.259,0.697
1994-03-31,2.111,1.222,1.303,0.657
1994-04-01,1.721,1.015,1.224,0.57
1994-04-02,1.798,1.028,1.188,0.594
1994-04-03,2.009,1.184,1.311,0.651
1994-04-04,2.209,1.377,1.485,0.707
1994-04-05,2.289,1.469,1.404,0.768
1994-04-06,2.518,1.609,1.42,0.815
1994-04-07,2.749,1.765,1.526,0.865
1994-04-08,2.739,1.996,1.652,0.992
1994-04-09,2.846,2.298,1.858,1.283
1994-04-10,3.19,2.545,2.06,1.51
1994-04-11,3.708,3.19,2.626,2.188
1994-04-12,4.183,3.747,3.259,3.092
1994-04-13,4.38,3.866,3.539,3.419
1994-04-14,4.538,3.936,3.708,3.514
1994-04-15,4.771,4.038,3.89,3.652
1994-04-16,4.997,4.216,3.986,3.51
1994-04-17,5.227,4.309,4.072,3.18
1994-04-18,5.299,4.295,4.025,2.613
1994-04-19,5.395,4.335,3.834,2.218
1994-04-20,5.545,4.327,3.793,2.038
1994-04-21,5.463,4.342,3.791,1.823
1994-04-22,5.291,4.307,3.753,1.691
1994-04-23,5.376,4.404,3.698,1.78
1994-04-24,5.262,4.392,3.873,1.982
1994-04-25,5.31,4.374,3.908,2.14
1994-04-26,5.521,4.407,4.114,2.245
1994-04-27,5.704,4.448,4.185,2.113
1994-04-28,5.772,4.457,3.85,1.735
1994-04-29,5.781,4.398,3.547,1.58
1994-04-30,6.011,4.159,3.503,1.527
1994-05-01,6.161,4.02,3.413,1.463
1994-05-02,6.255,3.829,3.363,1.391
1994-05-03,5.996,3.618,3.11,1.255
1994-05-04,5.729,3.407,3.027,1.223
1994-05-05,5.644,3.293,3.013,1.181
1994-05-06,5.74,3.154,3.03,1.138
1994-05-07,5.553,3.013,2.787,0.988
1994-05-08,5.591,2.895,2.783,1.023
1994-05-09,5.511,2.905,2.847,0.997
1994-05-10,4.751,2.58,2.572,0.767
1994-05-11,4.326,2.415,2.389,0.656
1994-05-12,4.501,2.4,2.37,0.647
1994-05-13,4.868,2.489,2.457,0.64
1994-05-14,4.012,2.314,2.246,0.53
1994-05-15,3.401,2.055,2.075,0.484
1994-05-16,4.091,2.166,2.282,0.582
1994-05-17,4.938,2.463,2.9,0.783
1994-05-18,5.634,3.607,4.202,1.554
1994-05-19,5.893,4.722,5.541,2.921
1994-05-20,5.86,5.218,5.296,3.957
1994-05-21,5.748,4.823,4.875,3.76
1994-05-22,5.663,4.529,4.669,3.565
1994-05-23,5.564,4.297,4.503,3.336
1994-05-24,5.65,4.14,4.361,3.207
1994-05-25,5.94,4.084,4.418,3.229
1994-05-26,6.05,4.078,4.404,3.158
1994-05-27,5.895,4.127,4.459,3.221
1994-05-28,5.607,4.199,4.502,3.118
1994-05-29,5.669,4.357,4.614,2.873
1994-05-30,5.529,4.266,4.39,2.231
1994-05-31,5.511,4.209,4.003,1.696
1994-06-01,5.289,3.913,3.637,1.184
1994-06-02,5.298,3.939,3.311,1.192
1994-06-03,5.559,3.977,3.403,1.381
1994-06-04,5.98,3.982,3.524,1.53
1994-06-05,6.525,4.128,3.719,1.622
1994-06-06,7.04,4.154,3.804,1.592
1994-06-07,6.93,3.916,3.67,1.46
1994-06-08,5.717,3.57,3.37,1.314
1994-06-09,5.891,3.363,3.193,1.359
1994-06-10,6.506,3.421,3.333,1.443
1994-06-11,6.758,3.527,3.32,1.485
1994-06-12,7.043,3.599,3.388,1.518
1994-06-13,7.39,3.632,3.481,1.524
1994-06-14,6.96,3.606,3.431,1.482
1994-06-15,5.855,3.465,3.291,1.469
1994-06-16,5.685,3.38,3.12,1.643
1994-06-17,5.983,3.416,3.303,1.872
1994-06-18,6.157,3.495,3.503,2.049
1994-06-19,6.209,3.578,3.618,2.197
1994-06-20,6.329,3.679,3.707,2.356
1994-06-21,6.648,3.76,3.94,2.506
1994-06-22,6.877,3.886,4.114,2.532
1994-06-23,5.675,3.815,3.993,2.413
1994-06-24,5.193,3.731,3.898,2.39
1994-06-25,5.246,3.7,3.786,2.426
1994-06-26,5.837,3.799,3.993,2.496
1994-06-27,6.19,3.851,4.157,2.476
1994-06-28,6.03,3.897,4.143,2.454
1994-06-29,6.214,3.966,4.296,2.376
1994-06-30,5.356,3.71,4.152,2.146
1994-07-01,4.854,3.504,3.968,1.958
1994-07-02,4.584,3.418,3.805,1.895
1994-07-03,4.792,3.429,3.708,1.88
1994-07-04,5.038,3.467,3.49,1.886
1994-07-05,5.602,3.561,3.441,1.929
1994-07-06,6.265,3.582,3.659,1.911
1994-07-07,6.201,3.615,3.64,1.884
1994-07-08,6.428,3.615,3.785,2.007
1994-07-09,6.69,3.608,4.119,2.19
1994-07-10,7.254,4.024,4.816,2.503
1994-07-11,7.914,4.604,5.437,2.798
1994-07-12,8.392,5.07,5.995,3.165
1994-07-13,8.748,5.485,6.386,3.368
1994-07-14,8.628,5.463,6.213,3.145
1994-07-15,8.825,5.523,6.194,3.243
1994-07-16,9.218,5.745,6.473,3.367
1994-07-17,9.26,5.77,6.369,3.264
1994-07-18,9.717,5.898,6.562,3.448
1994-07-19,10.564,6.138,6.826,3.573
1994-07-20,11.074,6.257,6.999,3.701
1994-07-21,11.202,6.479,7.18,3.878
1994-07-22,11.286,6.642,7.32,3.885
1994-07-23,10.41,6.121,6.859,3.277
1994-07-24,8.192,5.221,5.918,2.523
1994-07-25,7.655,4.929,5.276,2.308
1994-07-26,8.182,4.914,5.092,2.42
1994-07-27,8.749,5.09,5.226,2.478
1994-07-28,8.592,5.028,5.063,2.347
1994-07-29,8.355,4.812,4.926,2.233
1994-07-30,7.395,4.46,4.625,2.045
1994-07-31,7.399,4.431,4.329,2.06
1994-08-01,7.649,4.453,4.324,2.12
1994-08-02,7.738,4.463,4.313,2.148
1994-08-03,7.883,4.453,4.27,2.204
1994-08-04,8.201,4.42,4.446,2.325
1994-08-05,8.623,4.492,4.763,2.394
1994-08-06,8.446,4.45,4.75,2.391
1994-08-07,8.685,4.481,4.973,2.674
1994-08-08,9.651,5.178,5.994,3.15
1994-08-09,10.928,6.216,6.933,3.65
1994-08-10,11.926,6.927,7.526,4.108
1994-08-11,12.426,7.138,7.768,4.359
1994-08-12,12.501,7.237,7.874,4.462
1994-08-13,12.614,7.382,7.888,4.44
1994-08-14,12.685,7.277,7.738,4.174
1994-08-15,9.656,6.24,6.723,3.29
1994-08-16,7.591,5.195,5.943,2.728
1994-08-17,7.539,4.948,5.374,2.62
1994-08-18,8.004,4.896,5.174,2.629
1994-08-19,8.208,4.913,5.03,2.603
1994-08-20,8.557,5.009,4.888,2.646
1994-08-21,8.956,4.938,4.939,2.691
1994-08-22,8.61,4.729,4.959,2.648
1994-08-23,8.54,4.717,4.997,2.841
